specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
SBBG164509,1991-04-12,1991,4,12,102,menziesii,San Luis Obispo,"Los Padres National Forest; East Cuesta Ridge, 2 mi up East Cuesta Ridge Rd from La Cuesta Summit",610,35.339,-120.617,1000,,,NAD27,cch2,156099,Flowers Present,"rocky soil, meadow; 4 deg SE-facing slope",http://cch2.org/portal/collections/individual/index.php?occid=156099,,,,,,,,,
OBI106022,1978-03-01,1978,3,1,60,,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,,,WGS84,cch2,196190,,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,,,,,,,,,
OBI106049,1952-04-08,1952,4,8,99,,San Luis Obispo,La Panza District,573.71,35.379759,-120.285566,3000,,,WGS84,cch2,196222,,"On open hillside, in coarse sandy soil containing clay",http://cch2.org/portal/collections/individual/index.php?occid=196222,,,,,,,,,
OBI106024,1986-05-06,1986,5,6,126,,San Luis Obispo,Santa Margarita Ranch. Estadio field in E part of the ranch where a large stand of blue oaks occur on slopes of decomposed limestone,307.48,35.402195,-120.612946,2094,,,WGS84,cch2,196213,,Occ common in open areas,http://cch2.org/portal/collections/individual/index.php?occid=196213,,,,,,,,,
SBBG164508,1968-04-30,1968,4,30,121,menziesii,Kern,Rankin Ranch logging rd up Breckenridge Mtn,1859,35.418,-118.579,1000,,,NAD27,cch2,37998,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=37998,,,,,,,,,
OBI106039,1971-03-09,1971,3,9,68,,San Luis Obispo,3 mi NE of Santa Margarita,274,35.418043,-120.568649,1486,,,WGS84,cch2,196203,,"Foothill oak woodland, soil, sandy",http://cch2.org/portal/collections/individual/index.php?occid=196203,,,,,,,,,
OBI106032,1978-04-16,1978,4,16,106,,San Luis Obispo,Off hwy 58 near hwy 127 turnoff,329.18,35.383499,-120.629695,1852,DG,Refined this one (from an error distance of 37000+). Point at intersection of hwy 58 and 127 (now 101) with error radius up to Santa Margarita,WGS84,cch2,196228,,"In pasture, oak woodland",http://cch2.org/portal/collections/individual/index.php?occid=196228,,,,,,,,,
OBI106061,1985-03-31,1985,3,31,90,,San Luis Obispo,Along hwy 58 ca 100 m E of jctn with Huerhuero Rd,434.58,35.438108,-120.493918,148,,,WGS84,cch2,196197,,"Woodland dom by Quercus turbinella, Q. douglasii, and Juniperus californica. Grassy understory; Loc abundant",http://cch2.org/portal/collections/individual/index.php?occid=196197,,,,,,,,,
OBI106025,1981-04-24,1981,4,24,114,,San Luis Obispo,Jctn of Shell Crk Rd and Calif hwy 58 S of Shandon,421.28,35.45983,-120.33394,305,,,WGS84,cch2,196196,,Foothill woodland area with riparian zone and open grassy fields. No surface flow in the stream. Grassland areas lightly grazed; Abundant in grassy fields,http://cch2.org/portal/collections/individual/index.php?occid=196196,,,,,,,,,
OBI106063,1995-04-15,1995,4,15,105,,San Luis Obispo,"Shell Crk, ca 1/2 mi N of jctn with Calif rte 58",450,35.46411,-120.33005,221,,,WGS84,cch2,196198,,"Foothill woodland and chaparral, scrub, and grassland areas; Loc common in flat areas",http://cch2.org/portal/collections/individual/index.php?occid=196198,,,,,,,,,
OBI106037,1952-03-23,1952,3,23,83,,San Luis Obispo,"Shell Crk. 3 mi E 12 mi S, Shandon",409.58,35.481179,-120.321879,2256,DG,Refined error distance (lat/long the same) - halfway to Wilson Corner,WGS84,cch2,196202,,"Light sandy soil, cyn floor",http://cch2.org/portal/collections/individual/index.php?occid=196202,,,,,,,,,
OBI106053,1971-04-08,1971,4,8,98,,San Luis Obispo,Near top of hill in area of sedimentary deposits. 6 mi N of Cayucos,518,35.543942,-120.896932,800,,,WGS84,cch2,196204,,,http://cch2.org/portal/collections/individual/index.php?occid=196204,,,,,,,,,
RSA0073853,2015-03-07,2015,3,7,66,,Kern County,"Horse Canyon. West side of canyon, near the mouth of the canyon. Near primitive campsite.",1203,35.54837,-118.04398,,,,,cch2,1003738,,Base of ridge.,http://cch2.org/portal/collections/individual/index.php?occid=1003738,,,,,,,,,
OBI106056,1978-03-19,1978,3,19,78,,Kern,"Along State hwy 178 in Kern River Cyn area, 8 mi W of jctn with Bodfish Rd",701,35.570441,-118.568642,4315,,,WGS84,cch2,196194,,Hillside with scattered Pinus sabiniana and Quercus wislizenii. Common shrubs include Eriogonum fasciculatum and Chrysothamnus nauseosus. Many ephemerals; Loc abundant in open sites,http://cch2.org/portal/collections/individual/index.php?occid=196194,,,,,,,,,
RSA0073849,2015-03-21,2015,3,21,80,,Kern County,"Near Rocky Point, small canyon south of Cane Canyon. East of Kelso Valley Road. South of old mining road.",1028,35.57886,-118.23388,,,,,cch2,902970,,Desert scrubland. Junipers and Yucca brevifolia.,http://cch2.org/portal/collections/individual/index.php?occid=902970,,,,,,,,,
SBBG164517,1962-04-07,1962,4,7,97,menziesii,San Luis Obispo,"Goldtree Hills, 0.5 mi SW of Grant Lake",602,35.5935,-120.152,1000,,,NAD27,cch2,111939,Flowers Present,gravelly-adobe; steep N slope,http://cch2.org/portal/collections/individual/index.php?occid=111939,,,,,,,,,
RSA0067586,2014-04-26,2014,4,26,116,,Kern County,Scodie Canyon. At the end of the U.S. Fish and Wildlife Ecological Reserve.,1222,35.64018,-118.18436,,,,,cch2,1038115,,On bank of wash.,http://cch2.org/portal/collections/individual/index.php?occid=1038115,,,,,,,,,
OBI106051,1962-04-01,1962,4,1,91,,San Luis Obispo,About 4 mi E of Cholame,635.85,35.724109,-120.225261,3565,,,WGS84,cch2,196224,,"In low hills on poor rocky soil. Abunant rainfall this year the first good year in many years. Fields covered with blues, oranges and yellows",http://cch2.org/portal/collections/individual/index.php?occid=196224,,,,,,,,,
OBI106062,1988-02-02,1988,2,2,33,,Tulare,"Pixley natl Wildlife Refuge, San Joaquin Valley. SESW sec 23",61,35.918675,-119.374004,4689,,,WGS84,cch2,196214,,Wildlife habitat exclosure. No livestock grazing. Dense grassland veg with mostly course textured soil; Rare except small patch in SE part of exclosure,http://cch2.org/portal/collections/individual/index.php?occid=196214,,,,,,,,,
SBBG164498,2017-04-22,2017,4,22,112,menziesii,Monterey,"[Tassajara Rd, near Chews Ridge Rd]",1475,36.3125,-121.5725,200,,,WGS84,cch2,132327,,"sparse forest, one year post burn; S-facing 5-10 deg slope",http://cch2.org/portal/collections/individual/index.php?occid=132327,,,,,,,,,
OBI106020,1933-04-30,1933,4,30,120,,Monterey,"Santa Lucia mts, 6 mi from Carmel; N base of Santa Lucia Mts; 5 mi from ocean",30,36.527035,-121.835454,9491,,,WGS84,cch2,196206,,Ravine in Carmel Valley,http://cch2.org/portal/collections/individual/index.php?occid=196206,,,,,,,,,
SBBG164512,2017-04-05,2017,4,5,95,menziesii,San Benito,"[W of Cedar Flat, Griswold Hills]",715,36.5567,-120.8108,200,,,WGS84,cch2,58338,Flowers Present,open meadows; N-facing 30-40 deg slope,http://cch2.org/portal/collections/individual/index.php?occid=58338,,,,,,,,,
OBI106059,1965-03-20,1965,3,20,79,,Fresno,"Along the Fresno side of Millerton Lake (above the lake 300 ft), W slope of hill",213,36.997662,-119.703272,3589,,,WGS84,cch2,196227,,Sandy loam. Assoc Amsinckia intermedia; Very abundant,http://cch2.org/portal/collections/individual/index.php?occid=196227,,,,,,,,,
OBI161451,2019-04-16,2019,4,16,106,,Santa Cruz,Swanton Pacific Ranch,32.27,37.08748,-122.249,,,,,cch2,3620970,,"Roadside, full sun, W facing, old land slide area.",http://cch2.org/portal/collections/individual/index.php?occid=3620970,,,,,,,,,
SBBG164510,1945-03-10,1945,3,10,69,menziesii,Madera,Bass Lake,1052,37.324,-119.558,7,,,NAD83,cch2,113691,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=113691,,,,,,,,,
SD00010500,1933-04-19,1933,4,19,109,,San Mateo,Above Emerald Lake,144.57,37.4634,-122.2613,,,,WGS84,cch2,500088,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500088,,,,,,,,,
SDSU06100,1929-06-19,1929,6,19,170,menziesii,Mariposa,Camp Wawona,1219,37.547577,-119.678451,800,,,WGS84,cch2,380505,,,http://cch2.org/portal/collections/individual/index.php?occid=380505,,,,,,,,,
SD00010499,1932-03-01,1932,3,1,61,,Mariposa,Yosemite National Park; in valley.,1207.2,37.72644,-119.61164,,,,WGS84,cch2,500087,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500087,,,,,,,,,
OBI106034,1939-04-23,1939,4,23,113,atomaria,Marin,Nicasio,45,38.061745,-122.69831,818,,,NAD27,cch2,196211,,open wet fields,http://cch2.org/portal/collections/individual/index.php?occid=196211,,,,,,,,,
SD00010480,2012-03-22,2012,3,22,82,menziesii,Amador,"Northern Sierra Nevada Mountains Foothills: Bell Road, 0.2 mile east of its junction with CA-49 (Fiddletown 7.5'Q)",270,38.54139,-120.84472,,,,WGS84,cch2,500301,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500301,,,,,,,,,
SD00010474,2013-03-26,2013,3,26,85,menziesii,Amador,"Northern Sierra Nevada Foothills: Along CA-49, 1.5 miles south of its junction with Sand Ridge Road, between Plymouth and El Dorado (Fiddletown 7.5'Q)",262,38.56861,-120.84611,,,,WGS84,cch2,500323,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500323,,,,,,,,,
SD00010481,2009-04-04,2009,4,4,94,menziesii,El Dorado,"Northern Sierra Nevada Mountains Foothills: Happy Valley Road, 0.8 mile west of its junction with Happy Valley Cut-off (Camino 7.5')",607,38.65556,-120.67528,,,,WGS84,cch2,500298,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500298,,,,,,,,,
OBI106046,1937-06-19,1937,6,19,170,,Humboldt,"North Coast Range, 3 mi W of Little Van Duzen River at summit of grade-Dinsmore to Bridgeville",762,40.483215,-123.740232,4627,,,WGS84,cch2,196192,,"Arid transition-Quercus garryana and grassland. Moist open slopes, rocky clay, sun semishade; Abundant",http://cch2.org/portal/collections/individual/index.php?occid=196192,,,,,,,,,
OBI106043,1998-04-20,1998,4,20,110,menziesii,San Luis Obispo,"North of Nacimiento Lake, .3 miles south from Interlake Road on Bee Rock Road.",311.01,35.783508,-120.939384,268,DC,,WGS84,cch2,196199,,Foothill woodland with open grassy sites; occasional,http://cch2.org/portal/collections/individual/index.php?occid=196199,,,,,,,,,
OBI106036,1968-06-01,1968,6,1,153,,Mendocino,Pt. Arena light house,15,38.954733,-123.740625,534,DC,,WGS84,cch2,196212,,Coastal fields,http://cch2.org/portal/collections/individual/index.php?occid=196212,,,,,,,,,
OBI106042,2002-03-03,2002,3,3,62,menziesii,San Luis Obispo,1/2 mi from Little Falls crk trailhead off Upper Lopez cyn Rd,240,35.24552,-120.486856,825,DC,,WGS84,cch2,196229,,Coastal scrub. On grassy hillside; rocky soil; Common,http://cch2.org/portal/collections/individual/index.php?occid=196229,,,,,,,,,
OBI106044,1957-04-09,1957,4,9,99,menziesii,Santa Barbara,"Along el Camino Cielo, about 0.75 mi e of San Marcos Pass, Santa Ynez mts",727.93,34.511257,-119.809641,239,DC,,WGS84,cch2,196230,,In woodland,http://cch2.org/portal/collections/individual/index.php?occid=196230,,,,,,,,,
OBI106041,1994-04-05,1994,4,5,95,,San Luis Obispo,"Pine Mt Region. from slope along Ridge Rd between Ridge meadows, Tobacco Crk drainage",914,35.684032,-121.071099,411,DG,Identified road along ridge near Tobacco Creek drainage -DG. Multiple locations; unable to narrow (DC),WGS84,cch2,196231,,"Assoc Pteridium aquilinum, Ranunculus californicus, Claytonia perfoliata. sandstone soil, full sun; Isolated pockets, widely scattered",http://cch2.org/portal/collections/individual/index.php?occid=196231,,,,,,,,,
OBI106047,1967-04-24,1967,4,24,114,,San Luis Obispo,North-facing rocky slope near entrance to Routzahn park in Arroyo Grande canyon.,122,35.206933,-120.462596,605,DC,,WGS84,cch2,213871,,,http://cch2.org/portal/collections/individual/index.php?occid=213871,,,,,,,,,
SDSU06123,1951-05-08,1951,5,8,128,integrifolia,San Diego,Cuyamaca State Park,1423.87,32.945439,-116.5751,5705,DG,Locality updated from label,WGS84,cch2,380528,,,http://cch2.org/portal/collections/individual/index.php?occid=380528,,,,,,,,,
SDSU06130,1971-05-01,1971,5,1,121,menziesii,Kern,"About 3 miles north of Paris-Lorraine, Kern County. Foothill Woodland community neighboring plants; Pinus sabiniana, Gila tricolor, Ganunculus occidentalis.",1250,35.348352,-118.436203,2319,DC,Refined error via halfway point to Lorraine (DG),WGS84,cch2,380535,,Growing on a grassy hillside along the Bealville to Bodfish Rd.,http://cch2.org/portal/collections/individual/index.php?occid=380535,,,,,,,,,
SDSU06143,1987-04-19,1987,4,19,109,menziesii,Mendocino,Light gaps under canopy and edgge of coastal Redwood foreston southeastern leg of path surrounding Lake Leonard,335,39.26763,-123.365059,515,DC,,WGS84,cch2,380547,,,http://cch2.org/portal/collections/individual/index.php?occid=380547,,,,,,,,,
SDSU06149,1951-04-25,1951,4,25,115,menziesii,Mariposa,Wawona rd near Wowona hotel,1219,37.535357,-119.65564,295,CPA,,WGS84,cch2,380553,,Grassy slope.,http://cch2.org/portal/collections/individual/index.php?occid=380553,,,,,,,,,
SD00010502,1931-03-07,1931,3,7,66,,Los Angeles,"Other collections same day made at Oakwilde campground, Los Angeles County",572.44,34.245608,-118.185232,285,CPA,"Found the campground and canyon, but the locality info is kinda wishy-washy anyway (""other collections made same day"")",WGS84,cch2,500083,FL,in canyon,http://cch2.org/portal/collections/individual/index.php?occid=500083,,,,,,,,,
SD00010486,1933-05-19,1933,5,19,139,,Madera,West slope of Sierra Nevada; 1.0 mile from Bass Lake on road to Coarse Gold.,1097,37.305525,-119.581872,712,CPA,,WGS84,cch2,500097,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500097,,,,,,,,,
SD00010495,1948-05-08,1948,5,8,129,,Kern,"Kern River Canyon, 21.3 miles west of Isabella.",398.86,35.481715,-118.747738,1766,"CPA, DG",Update: provided point is ~21.3 mi W the town of Lake Isabella. Updated point and refined error (DG). Measured along Kern River,WGS84,cch2,500103,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500103,,,,,,,,,
SD00010489,1953-03-16,1953,3,16,75,,Los Angeles,"San Jose-Puente Hills, south of Pomona, on the Brea Canyon Road.",244,33.977592,-117.860195,1394,CPA,,WGS84,cch2,500109,FL,Chino loam,http://cch2.org/portal/collections/individual/index.php?occid=500109,,,,,,,,,
SD00010507,1963-05-17,1963,5,17,137,,Santa Barbara,13.2 miles north of Lompoc on Highway 1.,183,34.788006,-120.46133,1543,CPA,refined error (DG),WGS84,cch2,500112,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500112,,,,,,,,,
SD00010429,1972-05-01,1972,5,1,122,atomaria,Sonoma,Duncan Point.,24.99,38.394367,-123.094966,212,CPA,,WGS84,cch2,500133,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500133,,,,,,,,,
SD00010488,1980-05-18,1980,5,18,139,,Los Angeles,"South fork Big Rock Creek, ca. 0.5 mile north of South Fork Campground on Forest Road 4N11A.",1372,34.40107,-117.823205,610,CPA,,WGS84,cch2,500138,FL,"Pockets of fine moist sand in wash, full sun.",http://cch2.org/portal/collections/individual/index.php?occid=500138,,,,,,,,,
SD00010491,1915-04-01,1915,4,1,91,,Los Angeles,Claremont,451.61,34.126238,-117.714285,5480,CPA,,WGS84,cch2,500145,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500145,,,,,,,,,
SD00010492,1978-04-07,1978,4,7,97,,Los Angeles,West side of Sierra Highway just north of Pearblossom Highway.,914,34.523085,-118.101999,391,CPA,,WGS84,cch2,500152,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500152,,,,,,,,,
SD00010497,1951-05-17,1951,5,17,137,,Contra Costa,Open hillside west of Orinda.,364.15,37.87582,-122.211475,2351,DG,Update: found midpoint b/w Orinda and Berkley area (DG). Too vague.,WGS84,cch2,500166,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500166,,,,,,,,,
SD00010663,1967-05-15,1967,5,15,135,integrifolia,Los Angeles,"San Gabriel Mountains, east side Elsmere Canyon near mouth.",457,34.358178,-118.501154,1918,CPA,,WGS84,cch2,500259,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500259,,,,,,,,,
RSA0010691,1976-04-11,1976,4,11,102,,Tulare County,2 miles east of Mt. Lumreau,793,36.164949,-118.738174,2694,CPA,,WGS84,cch2,638053,,Chaparral. Sandy loam.,http://cch2.org/portal/collections/individual/index.php?occid=638053,,,,,,,,,
RSA0036056,1935-03-03,1935,3,3,62,,Orange County,San Juan Canyon.,762,33.555958,-117.5507,3258,CPA,,WGS84,cch2,639517,,Shaded hillside.,http://cch2.org/portal/collections/individual/index.php?occid=639517,,,,,,,,,
RSA0037197,1991-05-12,1991,5,12,132,,Riverside County,"Area of High Country Ranches. From Tamatea Road approx. 100 ft. to dry stream bed, walking northeasterly direction.",1280,33.510876,-116.598225,671,CPA,,WGS84,cch2,661691,,"Open area all around. Sandy soil. Dry stream bed. Lined with Red Shank, Manzanita, Sagebrush scrub.",http://cch2.org/portal/collections/individual/index.php?occid=661691,,,,,,,,,
RSA0028793,1944-05-20,1944,5,20,141,,Riverside County,"Palms to Pines Highway [Hwy. 74], San Jacinto Mountains.",1372,33.678387,-116.682548,14439,CPA,"Update: Will include, just under 15 km error (DG). Very broad",WGS84,cch2,677043,,"Along moist stream bank, in shade. [not applicable to all specimens this site]",http://cch2.org/portal/collections/individual/index.php?occid=677043,,,,,,,,,
RSA0070947,1973-05-28,1973,5,28,148,,Los Angeles County,"Angeles National Forest, San Gabriel Mts.: Trail Canyon.",610,34.312514,-118.25474,953,CPA,,WGS84,cch2,712818,,Common on moist slopes and flats among rocks.,http://cch2.org/portal/collections/individual/index.php?occid=712818,,,,,,,,,
RSA0028725,1933-04-09,1933,4,9,99,,Santa Cruz County,Ano Nuevo Pines,14.11,37.139524,-122.336258,3822,CPA,,WGS84,cch2,751360,,,http://cch2.org/portal/collections/individual/index.php?occid=751360,,,,,,,,,
RSA0057838,1976-05-14,1976,5,14,135,,San Bernardino County,"San Antonio Canyon. Two miles south of Mt. Baldy Village, one quarter mile off Mt. Baldy Road on the dirt road.",1158,34.212052,-117.672432,543,CPA,,WGS84,cch2,840117,,"Southern Oak Woodland -- Quercus agrifolia. Occurred under Quercus agrifolia in sandy soil on a steep, west-facing slope.",http://cch2.org/portal/collections/individual/index.php?occid=840117,,,,,,,,,
RSA0035444,1982-05-15,1982,5,15,135,menziesii,San Diego County,"CA Hwy S6, 4 mi. N of Palomar Mtn.",1524,33.355159,-116.869034,1680,CPA,,WGS84,cch2,953555,,,http://cch2.org/portal/collections/individual/index.php?occid=953555,,,,,,,,,
RSA0043192,1931-03-01,1931,3,1,60,,Los Angeles County,Oak Wilde.,557.52,34.245601,-118.184354,566,CPA,,WGS84,cch2,990724,,Canyon.,http://cch2.org/portal/collections/individual/index.php?occid=990724,,,,,,,,,
RSA0070948,1994-04-29,1994,4,29,119,,Los Angeles County,"Northern slope of the San Gabriel Mountains, Angeles National Forest: side draw on southeastern side of Mt. Emma, Santiago Canyon drainage.",1159,34.457369,-118.046373,3144,CPA,,WGS84,cch2,1009213,,"Vegetation a mix of Pinus monophylla-Juniperus osteosperma woodland and Adenostoma fasciculatum-Arctostaphylos glandulosa chaparral, mostly on granitic substrate. Local on open gravelly on mesic slopes.",http://cch2.org/portal/collections/individual/index.php?occid=1009213,,,,,,,,,
RSA0059738,1945-05-05,1945,5,5,125,,Riverside County,San Gorgonio Mountains above Banning.,914,34.07244,-116.904562,11248,CPA,"Very broad, assumed ""above"" as North and ""San Gorgonio Mountains"" as San Gorgonio Mountain",WGS84,cch2,1021903,,Roadside.,http://cch2.org/portal/collections/individual/index.php?occid=1021903,,,,,,,,,
RSA0043165,1933-04-19,1933,4,19,109,,Los Angeles County,Palos Verdes Hills.,370.88,33.750951,-118.347921,3102,CPA,,WGS84,cch2,1037233,,"Grassy hillside, north slope",http://cch2.org/portal/collections/individual/index.php?occid=1037233,,,,,,,,,
RSA0046820,1994-05-22,1994,5,22,142,,Los Angeles County,USFS trail 7W12 Baldy Tr.,1500,34.262022,-117.654071,3391,CPA,,WGS84,cch2,1184076,,Chaparral. Facing SW. Shaded watershed.,http://cch2.org/portal/collections/individual/index.php?occid=1184076,,,,,,,,,
RSA0056306,1970-04-04,1970,4,4,94,,Santa Barbara County,San Marcos Pass.,678,34.511661,-119.824585,6081,CPA,,WGS84,cch2,1193429,,,http://cch2.org/portal/collections/individual/index.php?occid=1193429,,,,,,,,,
RSA0051320,1932-03-28,1932,3,28,88,,Orange County,2 miles NW of H.B.,3.75,33.75915,-118.06455,4295,CPA,"Assumed ""HB"" = Huntington Beach",WGS84,cch2,1203074,,On hillside.,http://cch2.org/portal/collections/individual/index.php?occid=1203074,,,,,,,,,
RSA0028724,1933-04-01,1933,4,1,91,,Lake County,Mt. St. Helena.,1319.11,38.669182,-122.63278,2083,CPA,,WGS84,cch2,1218006,,,http://cch2.org/portal/collections/individual/index.php?occid=1218006,,,,,,,,,
