specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
UC1239744,1902-05-30,1902,5,30,150,,Lake,"6 mi nw Lakeport (in hills about Scotts Valley); hills about Scotts Valley, nw of Lakeport",426,39.099266,-122.95915,4358,,,NAD27,cch2,3428645,Flowering/Fruiting,in hills,http://cch2.org/portal/collections/individual/index.php?occid=3428645,,,,,,,,,
UC24240,1898-04-13,1898,4,13,103,,Mendocino,Ukiah,185.01,39.144787,-123.2056,3238,,,NAD27,cch2,3308872,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3308872,,,,,,,,,
UC595056,1938-05-01,1938,5,1,121,,Lake,Bartlett Springs,660.93,39.18314,-122.70256,93,,,NAD27,cch2,3505253,Flowering/Fruiting,on gravelly flat among Pinus sabiniana,http://cch2.org/portal/collections/individual/index.php?occid=3505253,,,,,,,,,
UC1069200,1934-03-11,1934,3,11,70,,Sutter,"1 mi sw Union School; Marysville Buttes Quad., sw of Union School",22,39.2011,-121.7344,805,,,NAD27,cch2,3268936,Flowering/Fruiting,Veg. Type: Grass; flat slope,http://cch2.org/portal/collections/individual/index.php?occid=3268936,,,,,,,,,
UC1069167,1934-03-21,1934,3,21,80,,Sutter,1 mi n West Butte; Marysville Buttes Quadrangle,106,39.2444,-121.846,805,,,NAD27,cch2,3561799,Flowering/Fruiting,"Veg. Type: Grassland, w slope",http://cch2.org/portal/collections/individual/index.php?occid=3561799,,,,,,,,,
UC1239740,1938-04-16,1938,4,16,106,,Mendocino,"6 mi n Calpella (Redwood Valley); n of Calpella, Redwood Valley",213,39.313034,-123.215904,3232,,,NAD27,cch2,3190580,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3190580,,,,,,,,,
UC1245408,1936-03-29,1936,3,29,89,,Mendocino,nr top hill between Ukiah and Willits (sw side); nr top hill between Ukiah and Willits,529.73,39.328804,-123.3016,4841,,,NAD27,cch2,3453090,Flowering/Fruiting,near top hill,http://cch2.org/portal/collections/individual/index.php?occid=3453090,,,,,,,,,
UC24239,1899-05-26,1899,5,26,146,,Mendocino,"3 mi s Willits (near the schoolhouse); North Coast Ranges, s of Willits",472.7,39.37227,-123.32038,3772,,,NAD27,cch2,3394094,Flowering/Fruiting,under shade of trees near the schoolhouse,http://cch2.org/portal/collections/individual/index.php?occid=3394094,,,,,,,,,
SFV112674,1961-06-23,1961,6,23,174,integrifolia,Mendocino,North Coast Ranges; 5 miles west of Willits on CA-Highway 20.,525,39.4,-123.4,1000,,,,cch2,613411,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613411,,,,,,,,,
UC107227,1897-03-03,1897,3,3,62,,Butte,"near Clear Creek; ; near Clear Creek, Butte Co.",53,39.605797,-121.68332,415,,,NAD27,cch2,3162231,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3162231,,,,,,,,,
UC196340,1914-02-16,1914,2,16,47,,Butte,8 mi n Oroville; n of Oroville,126.42,39.612827,-121.60595000000001,6450,,,NAD27,cch2,3503768,Flowering/Fruiting,"Grassy places clay soil, red clay, low hills, blw Quercus Douglasii belt w/Trifolium & Plagiobothrys",http://cch2.org/portal/collections/individual/index.php?occid=3503768,,,,,,,,,
UC606912,1938-05-01,1938,5,1,121,,Tehama,"low hills at Paskenta (Inner North Coast Ranges); , Paskenta",304,39.8468,-122.5944,1350,,,NAD27,cch2,3419800,Flowering/Fruiting,among luxurious annual grasses under scattered Quercus lobata,http://cch2.org/portal/collections/individual/index.php?occid=3419800,,,,,,,,,
UC1116246,1948-05-31,1948,5,31,152,,Humboldt,Harris,609,40.0844,-123.6593,500,,,NAD27,cch2,3378893,Flowering/Fruiting,abundant under oaks,http://cch2.org/portal/collections/individual/index.php?occid=3378893,,,,,,,,,
UC1239751,1923-03-17,1923,3,17,76,,Humboldt,vicinity Garberville; vicinity of Garberville,121,40.0899,-123.797,150,,,NAD27,cch2,3233426,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3233426,,,,,,,,,
UC562584,1932-05-01,1932,5,1,122,atomaria,Humboldt,Redway,182,40.12076,-123.82117,2427,,,NAD27,cch2,3151891,Flowering/Fruiting,under scattering oaks,http://cch2.org/portal/collections/individual/index.php?occid=3151891,,,,,,,,,
UC1245395,1932-06-17,1932,6,17,169,,Trinity,Three Forks Mad River,891.38,40.1657,-123.226006,1204,,,NAD27,cch2,3253508,Flowering/Fruiting,shade,http://cch2.org/portal/collections/individual/index.php?occid=3253508,,,,,,,,,
UC562585,1932-05-10,1932,5,10,131,atomaria,Humboldt,"Bear River Ridge , Bear River Ridge (Northern Coast Ranges)",609,40.4599,-124.2052,1468,,,WGS84,cch2,3162629,Flowering/Fruiting,on open grassy hills,http://cch2.org/portal/collections/individual/index.php?occid=3162629,,,,,,,,,
UC146182,1906-05-06,1906,5,6,126,atomaria,Humboldt,"near Hydesville; Northern Coast Region, near Hydesville",60,40.5432,-124.1006,2000,,,NAD27,cch2,3157891,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3157891,,,,,,,,,
UC449915,1914-05-15,1914,5,15,135,atomaria,Trinity,near Weaverville; near Weaverville,624,40.73111,-122.94083,,,,,cch2,3156313,Flowering/Fruiting,on a grassy bank,http://cch2.org/portal/collections/individual/index.php?occid=3156313,,,,,,,,,
UC177171,1913-05-04,1913,5,4,124,atomaria,Humboldt,"Kneeland Prairie Northern Coast Ranges, Kneeland Prairie",762,40.76145935,-123.9930191,1622,,,NAD27,cch2,3154047,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3154047,,,,,,,,,
UC146183,1908-06-09,1908,6,9,161,atomaria,Humboldt,"Kneeland Prairie Northern Coast Ranges, Kneeland Prairie",762,40.76145935,-123.9930191,1622,,,NAD27,cch2,3158998,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158998,,,,,,,,,
UC1103815,1926-05-15,1926,5,15,135,atomaria,Humboldt,Kneeland Prairie,762,40.76145935,-123.9930191,1622,,,NAD27,cch2,3160010,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3160010,,,,,,,,,
UC562587,1933-04-22,1933,4,22,112,atomaria,Del Norte,Coast Bluffs 5 mi s Crescent City; Coast Bluffs 5 mi s of Crescent City,152,41.749508,-124.194595,1622,,,NAD27,cch2,3147768,Flowering/Fruiting,Coast Bluffs,http://cch2.org/portal/collections/individual/index.php?occid=3147768,,,,,,,,,
UC630489,1938-05-01,1938,5,1,121,atomaria,Del Norte,"Darlingtonia , Darlingtonia (Smith River)",121,41.836933,-123.94048,9669,,,NAD27,cch2,3152480,Flowering/Fruiting,in open wet places & semi-shaded areas,http://cch2.org/portal/collections/individual/index.php?occid=3152480,,,,,,,,,
UC1541385,1934-05-01,1934,5,1,121,atomaria,Del Norte,"Darlingtonia , Darlingtonia (Smith River)",118.54,41.836933,-123.94048,9669,,,NAD27,cch2,3155706,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3155706,,,,,,,,,
UC410629,1928-03-29,1928,3,29,89,atomaria,Del Norte,flats near Adams Station; near Adams Station,108.01,41.84278,-123.99139,,,,,cch2,3150725,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3150725,,,,,,,,,
UC284100,1904-04-01,1904,4,1,92,integrifolia,Los Angeles,Monrovia,186.66,34.150335,-117.995178,5777,CPA,,WGS84,cch2,3147998,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3147998,,,,,,,,,
UC111549,1906-07-15,1906,7,15,196,integrifolia,San Bernardino,"Upper Santa Ana Canyon San Bernardino Mountains, Upper Santa Ana Canyon",1402,34.139683,-117.032925,6418,CPA,"Very broad; ""upper santa ana canyon"" now refers to the section above the Seven Oaks Dam, but that dam was not in place when this specimen was collected",WGS84,cch2,3148469,Flowering/Fruiting,Transition zone,http://cch2.org/portal/collections/individual/index.php?occid=3148469,,,,,,,,,
UC131457,1904-04-22,1904,4,22,113,integrifolia,Los Angeles,Monrovia,186.66,34.150335,-117.995178,5777,CPA,"Duplicate, but separate dates so it stays",WGS84,cch2,3149587,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149587,,,,,,,,,
UC1103811,1922-05-29,1922,5,29,149,atomaria,Humboldt,"South Yager Creek Valley Northern Coast Ranges, South Yager Creek Valley",762,40.538285,-124.071867,2724,"DC, DG",Update: GEOLocate provides a good point. Too broad,WGS84,cch2,3150629,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3150629,,,,,,,,,
UC923127,1950-04-23,1950,4,23,113,integrifolia,San Bernardino,"one mi from Miller Canyon Public Camp (on road to Cajon from Big Bear); <nr> Miller Canyon Public Camp, rd to Cajon from Big Bear",981.61,34.307121,-117.326287,2479,DC,,WGS84,cch2,3151384,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3151384,,,,,,,,,
UC697772,1943-04-03,1943,4,3,93,integrifolia,Los Angeles,"Tanbark Flat San Gabriel Mts., Tanbark Flat",822,34.202301,-117.757719,7515,DC,,WGS84,cch2,3151922,Flowering/Fruiting,sunny bank,http://cch2.org/portal/collections/individual/index.php?occid=3151922,,,,,,,,,
UC64756,1902-04-01,1902,4,1,91,atomaria,Del Norte,Smith River,32.89,41.831859,-124.105002,10661,DC,"Update: Placed point at midpoint of Smith River, set error to edges (including town) (DG). Unsure if collector is referring to the river or the town; too broad",WGS84,cch2,3152227,,,http://cch2.org/portal/collections/individual/index.php?occid=3152227,,,,,,,,,
UC67151,1899-03-01,1899,3,1,60,atomaria,Sonoma,"near Kenwood (Dr. Turk Canyon); Dr Turk Canyon, near Kenwood",129.11,38.4138,-122.546094,3161,"DC, DG","Update: centered in Kenwood, error distance at halfway to nearest named place. Too broad",WGS84,cch2,3153055,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3153055,,,,,,,,,
UC1237966,1961-02-17,1961,2,17,48,atomaria,Napa,2.6 mi s Napa State Hospital (in a pasture beside State Highway 12); s of Napa State Hospital,32.25,38.242628,-122.264757,1626,DC,,WGS84,cch2,3153445,Flowering/Fruiting,in wet soil around a vernal pool supplied by sm stream at this time of yr but dry later; in pasture,http://cch2.org/portal/collections/individual/index.php?occid=3153445,,,,,,,,,
UC24256,1898-03-01,1898,3,1,60,atomaria,Sonoma,Cloverdale,96.09,38.797301,-123.017051,2416,DC,,WGS84,cch2,3153511,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3153511,,,,,,,,,
UC562582,1923-04-15,1923,4,15,105,atomaria,Humboldt,"at Berry's North Coast Ranges, , Berry's (Redwood Creek)",274,41.29981,-124.038709,2562,"DC, DG","Update: Put point b/w Redwood Creek and Bald Hills Rd, in vicinity of Berry Glen (""Berry's""). Set error to encompass area just north of Berry Glen (DG). Collections includes ""bald hill""; bald hill road runs parallel to Redwood river",WGS84,cch2,3153547,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3153547,,,,,,,,,
UC203959,1918-04-07,1918,4,7,97,atomaria,Humboldt,"Moonstone Beach Northern Coast Ranges, Little River, Moonstone Beach (mouth of Little River, grassy slopes facing ocean)",15,41.028052,-124.109676,253,DC,,WGS84,cch2,3154060,Flowering/Fruiting,"on grassy slopes facing ocean, mouth of river",http://cch2.org/portal/collections/individual/index.php?occid=3154060,,,,,,,,,
UC449913,1891-04-01,1891,4,1,91,,Fresno,Alcalde,468.71,36.149237,-120.427292,6139,DC,,WGS84,cch2,3154085,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3154085,,,,,,,,,
UC249525,1922-04-30,1922,4,30,120,atomaria,Humboldt,"near Willow Creek (Trinity River Valley); Northern Coast Ranges, , nr Willow Creek",152,40.936055,-123.618422,6853,DC,Refined error to encompass all of WIllow Creek (DG),WGS84,cch2,3155164,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3155164,,,,,,,,,
UC1239752,1923-04-01,1923,4,1,91,atomaria,Humboldt,"3 mi e Blue Lake (Mankin Place); e of Blue Lake, Mankin Place",274,40.931712,-123.912717,4491,DC,,WGS84,cch2,3156233,Flowering/Fruiting,grassy slope,http://cch2.org/portal/collections/individual/index.php?occid=3156233,,,,,,,,,
UC1745798,1938-05-18,1938,5,18,138,atomaria,Marin,Marsh at summit of road 2.5 mi. W of Inverness. Pt. Reyes.,41.21,38.10396,-122.902505,488,DC,,WGS84,cch2,3157404,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3157404,,,,,,,,,
UC562583,1926-05-09,1926,5,9,129,atomaria,Humboldt,Valley of South Yager Creek,762,40.538285,-124.071867,2724,"DC, DG","Update: copied lat, long, error from 'UC1103811' (Row 326) - has essentially the same locality but different colleciton dates (DG). Too broad",WGS84,cch2,3159069,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3159069,,,,,,,,,
UC249523,1922-05-28,1922,5,28,148,atomaria,Humboldt,Little River Beach Northern Coast Ranges,6,41.016956,-124.109178,1451,DC,,WGS84,cch2,3159339,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3159339,,,,,,,,,
UC24259,1902-05-06,1902,5,6,126,integrifolia,Ventura,Casitas Pass,182,34.405563,-119.505313,1360,DC,Not in Ventura County; on the edge but in Santa Barbara County,WGS84,cch2,3160669,Flowering/Fruiting,on shaded banks,http://cch2.org/portal/collections/individual/index.php?occid=3160669,,,,,,,,,
UC1239754,1927-04-23,1927,4,23,113,atomaria,Humboldt,Trinidad Trinidad (on coast bluffs),3,41.059291,-124.143125,1104,DC,,WGS84,cch2,3161177,Flowering/Fruiting,grassy places on coast bluffs,http://cch2.org/portal/collections/individual/index.php?occid=3161177,,,,,,,,,
UC131451,1904-04-25,1904,4,25,116,integrifolia,San Diego,along Santa Margarita R.; along Santa Margarita R,28.67,33.318427,-117.333433,1007,DC,,WGS84,cch2,3161745,Flowering/Fruiting,canyons along river,http://cch2.org/portal/collections/individual/index.php?occid=3161745,,,,,,,,,
UC24258,1894-03-22,1894,3,22,81,atomaria,San Mateo,,12.99,37.766049,-122.406513,1875,DC,Collector states between mission dolores and the sea,WGS84,cch2,3161809,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161809,,,,,,,,,
UC880918,1933-05-14,1933,5,14,134,,Tulare,"1 8/10 mi above Control Station (Balch Park Road, w slope Sierra Nevada); w slope Sierra Nevada, above Control Station",1005,36.230126,-118.679623,324,DC,,WGS84,cch2,3161918,Flowering/Fruiting,"Arid Transition Zone: -- Kellogg Oak Belt, sun, loam, open meadow",http://cch2.org/portal/collections/individual/index.php?occid=3161918,,,,,,,,,
UC1073323,1955-03-05,1955,3,5,64,atomaria,Marin,open pinnacles just e lighthouse (seaward end Pt. Reyes); seasward end Pt. Reyes,167,37.997007,-122.993494,2648,CPA,,WGS84,cch2,3162757,Flowering/Fruiting,open pinnacles just e of lighthouse,http://cch2.org/portal/collections/individual/index.php?occid=3162757,,,,,,,,,
UC177199,1913-06-13,1913,6,13,164,atomaria,Humboldt,"opposite Buck Mountain (in valley of Van Duzen River); Northern Coast Ranges, in valley Van Duzen River, Buck Mt",762,40.464609,-123.552677,6693,CPA,,WGS84,cch2,3162844,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3162844,,,,,,,,,
UC24262,1899-05-01,1899,5,1,121,atomaria,Humboldt,"Hoopa Valley North-Western California, Hoopa Valley",83.15,41.059452,-123.680556,5226,CPA,,WGS84,cch2,3163397,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3163397,,,,,,,,,
UC606905,1938-04-02,1938,4,2,92,,Monterey,"5 mi n Jamesburg (Hastings Reservation, Carmel Valley); South Coast Ranges, Carmel Valley, Hastings Reservation",548,36.442199,-121.59022,4000,CPA,"Meausred 5 min N Jamesburg, set error halfway to town (DG). coordinates refer to Hastings Reserve, which is not 5 mi n of Jamesburn",WGS84,cch2,3187817,Flowering/Fruiting,grassy n slope in Quercus agrifolia,http://cch2.org/portal/collections/individual/index.php?occid=3187817,,,,,,,,,
UC660076,1940-04-04,1940,4,4,95,,Sacramento,ne Sacramento; ne of Sacramento,24.52,38.666709,-121.385981,11113,CPA,Broad,WGS84,cch2,3188037,Flowering/Fruiting,moist meadow,http://cch2.org/portal/collections/individual/index.php?occid=3188037,,,,,,,,,
UC880916,1915-05-01,1915,5,1,121,,Sonoma,Mt. St. Helena,1312.91,38.668914,-122.632823,2094,CPA,,WGS84,cch2,3189129,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3189129,,,,,,,,,
UC571711,1933-03-30,1933,3,30,89,,Santa Clara,"Arroyo Mocho near headwaters (Mount Hamilton Range); , Arroyo Mocho",6.12,38.790259,-121.551527,4894,CPA,,WGS84,cch2,3212257,Flowering/Fruiting,wooded slope,http://cch2.org/portal/collections/individual/index.php?occid=3212257,,,,,,,,,
UC1021938,1954-04-15,1954,4,15,105,,Placer,Auburn-Folsom Road eight mi s Auburn; s of Auburn,154.47,38.802066,-121.131876,1000,DG,,WGS84,cch2,3219940,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3219940,,,,,,,,,
UC444997,1931-04-01,1931,4,1,91,,Kern,Greenhorn Mts.--foot. toward Porterville,333.05,36.091868,-118.874632,9629,CPA,Broad,WGS84,cch2,3223700,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3223700,,,,,,,,,
UC184397,1902-04-01,1902,4,1,91,,Monterey,Del Monte,5.01,36.600793,-121.86912,1022,CPA,,WGS84,cch2,3247160,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3247160,,,,,,,,,
UC1211139,1912-04-30,1912,4,30,121,,Los Angeles,Mt. Wilson; creek,1219,34.220148,-118.051503,2436,CPA,,WGS84,cch2,3257807,Flowering/Fruiting,creek,http://cch2.org/portal/collections/individual/index.php?occid=3257807,,,,,,,,,
UC606904,1938-04-01,1938,4,1,91,,Santa Clara,"near Morgan Hill (se base of El Toro, Santa Cruz Mountains); South Coast Ranges, Santa Cruz Mountains, El Toro",243,37.112799,-121.664726,870,CPA,,WGS84,cch2,3261247,Flowering/Fruiting,partial shade of toxicodendron diversilobum & Quercus agrifolia,http://cch2.org/portal/collections/individual/index.php?occid=3261247,,,,,,,,,
UC75161,1903-04-06,1903,4,6,96,,San Francisco,"San Bruno hills , San Bruno hills (San Francisco)",399.19,37.6874,-122.4355,3995,"CPA, DG",updated marker center to San Bruno Mtn (DG),WGS84,cch2,3274137,Flowering/Fruiting,"common on moist, grassy slopes",http://cch2.org/portal/collections/individual/index.php?occid=3274137,,,,,,,,,
UC564183,1935-03-29,1935,3,29,88,,San Luis Obispo,"two mi s Simmler; Carriso Plain, s of Simmler",598.91,35.321999,-119.985097,1317,CPA,,WGS84,cch2,3285356,Flowering/Fruiting,depression in field--uncultivated,http://cch2.org/portal/collections/individual/index.php?occid=3285356,,,,,,,,,
UC753438,1946-04-23,1946,4,23,113,,Santa Barbara,n side Figueroa Mountain,1219,34.746667,-119.984027,725,CPA,,WGS84,cch2,3286534,Flowering/Fruiting,"brush pile, dry sandy soil of grassy roadside, Pinus coulteri woodland",http://cch2.org/portal/collections/individual/index.php?occid=3286534,,,,,,,,,
UC24238,1899-02-22,1899,2,22,53,,Alameda,"Baldy Peak Berkeley, Baldy Peak (Berkeley, north-western Alameda County)",582.94,37.883677,-122.221921,214,CPA,"Assumed ""Baldy Peak"" is a misspelling of ""Bald Peak"", which has since been renamed ""Vollmer Peak""",WGS84,cch2,3296490,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3296490,,,,,,,,,
UC1222905,1950-04-20,1950,4,20,110,,Humboldt,1/2 mi w Dinsmore's; w of Dinsmore's,729.67,40.491234,-123.617718,493,CPA,,WGS84,cch2,3306845,Flowering/Fruiting,in oak openings,http://cch2.org/portal/collections/individual/index.php?occid=3306845,,,,,,,,,
UC1239755,1923-06-03,1923,6,3,154,,Humboldt,"near Dsn McBride Place (Kneeland Prairie); , near Dan McBride Place",762,40.764606,-123.997783,2154,CPA,Road not found; error radius covers entire Kneeland area,WGS84,cch2,3306958,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3306958,,,,,,,,,
UC24248,1893-04-26,1893,4,26,116,,Napa,"Yountville , Yountville (Napa River Basin)",35.45,38.394179,-122.363385,2202,CPA,,WGS84,cch2,3308895,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3308895,,,,,,,,,
UC24231,1899-06-01,1899,6,1,152,,Monterey,Pajaro Hills,14.33,36.89628,-121.720224,3034,CPA,Pajaro Hills could refer to the community Pajaro or Pajaro Hills Drive; error radius covers both,WGS84,cch2,3308943,Flowering/Fruiting,sandy loam,http://cch2.org/portal/collections/individual/index.php?occid=3308943,,,,,,,,,
UC24203,1898-03-24,1898,3,24,83,,Alameda,"below Little Grizzly (Wild Cat Canyon); South Coast Ranges, below Little Grizzly, Wild Cat Canyon",352.08,37.873047,-122.228878,1000,CPA,Update: Believe Little Grizzly refers to Grizzly peak. Set point and error halfway to Claremont Hills (DG). Could not find a Little Grizzly in Alameda,WGS84,cch2,3308950,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3308950,,,,,,,,,
UC1239741,1938-05-01,1938,5,1,121,,Humboldt,Trinity River Valley at Willow Creek; Trinity River Valley at Willow Creek,152,40.943797000000004,-123.631572,1713,CPA,,WGS84,cch2,3319081,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3319081,,,,,,,,,
UC606956,1938-03-31,1938,3,31,90,,Kern,"about 20 mi sw Bakersfields (near the Kern River, Ten Section Field); near the Kern River, sw of Bakersfield",97.19,35.284707,-119.218994,3746,CPA,10 Section Field near Kern River; closer to 10 mi sw,WGS84,cch2,3322212,Flowering/Fruiting,infrequent under trees in sandy open fields,http://cch2.org/portal/collections/individual/index.php?occid=3322212,,,,,,,,,
UC1031220,1954-04-08,1954,4,8,98,,Napa,Highway 128 two mi s of e Monticello; s of e of Monticello,296.18,38.489598,-122.213033,4816,CPA,,WGS84,cch2,3329817,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3329817,,,,,,,,,
UC73660,1906-04-03,1906,4,3,93,,Kern,w slope Mt. Hamilton w slope of Mt. Hamilton,996.95,37.346932,-121.647208,2500,CPA,"County should be Santa Clara: Label also indicates N slope, not W (DG). No Mt Hamilton found in Kern County",WGS84,cch2,3335295,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3335295,,,,,,,,,
UC1239736,1935-05-26,1935,5,26,146,,Humboldt,"Lone Star Creek , Lone Star Creek (Iaqua Region)",609,40.629601,-123.876643,2012,CPA,,WGS84,cch2,3343332,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3343332,,,,,,,,,
UC660028,1925-02-26,1925,2,26,57,,Monterey,near Monterey; near Monterey,7.87,36.600238,-121.894676,11910,CPA,Broad,WGS84,cch2,3346967,Flowering/Fruiting,hillside among scattered oak,http://cch2.org/portal/collections/individual/index.php?occid=3346967,,,,,,,,,
UC1057439,1937-03-26,1937,3,26,85,,Sonoma,along the Guernville Highway near Village; near Village,49.74,38.476598,-122.950448,5089,DG,Guerneville Highway indicates Hwy 116 b/w Guerneville and Forestville. Used midpoint of this hwy and set error to to town edges (DG).  Unable to locate Village,WGS84,cch2,3354366,Flowering/Fruiting,in a grassy meadow along highway,http://cch2.org/portal/collections/individual/index.php?occid=3354366,,,,,,,,,
UC916528,1948-06-03,1948,6,3,155,,Monterey,"n slope of Watertank Hill Hastings Reservation (Hastings Reservation, Jamesburg Quadrangle); Jamesburg Quadrangle, , Watertank Hill",813.09,36.405676,-121.545925,3328,CPA,,WGS84,cch2,3360303,Flowering/Fruiting,"shade of live oaks, n slope hill",http://cch2.org/portal/collections/individual/index.php?occid=3360303,,,,,,,,,
UC1561952,1987-04-10,1987,4,10,100,,Monterey,ca 15 airmi se King City (crest of Pine Valley Rd ca 1 mi s of jct Hwy 198); se of King City,362.2,36.153223,-120.866103,713,CPA,,WGS84,cch2,3368570,Flowering/Fruiting,"steep n-facing slope covered w/cow trails, fine light silt w/mixed annuals & scattered Isomeria",http://cch2.org/portal/collections/individual/index.php?occid=3368570,,,,,,,,,
UC24210,1861-04-09,1861,4,9,99,,Santa Barbara,in valley below Foxin's Ranch below Foxin's Ranch,235.78,34.808906,-120.256898,5065,DG,"Found township-range from historical record (Banjamin Foxen - Rancho Tinaquaic owner), got coordinates near a ""Foxen canyon road"" in SB. Placed point below road and set error halfway to Los Alamos . Unable to locate Foxin's Ranch",WGS84,cch2,3381826,Flowering/Fruiting,in valley below ranch,http://cch2.org/portal/collections/individual/index.php?occid=3381826,,,,,,,,,
UC606957,1938-03-30,1938,3,30,89,,Kern,7 mi above mouth Kern River Canyon (s side of Kern River Canyon),444.64,35.472827,-118.715194,2433,CPA,,WGS84,cch2,3383101,Flowering/Fruiting,"grassy sunny slopes, under oak and pine, s side river canyon",http://cch2.org/portal/collections/individual/index.php?occid=3383101,,,,,,,,,
UC1239737,1938-06-13,1938,6,13,164,,Humboldt,"at Cold Springs , at Cold Springs (Grouse Mountain)",1432,40.83376,-123.713216,4523,WW,Cold Springs' not found; 'Cold Spring' was found 6 miles away from Grouse Mountain; uncertainty determined by halfway point between Cold Spring and Grouse Mountain,WGS84,cch2,3404359,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3404359,,,,,,,,,
UC1228850,1962-03-24,1962,3,24,83,,San Luis Obispo,on road to Shandon 6.8 mi e Templeton; e of Templeton,304,35.55103,-120.594389,9964,WW,"Road to Shandon vague, measured along El Pomar Drive and uncertainty determined by about halfway along roads between Shandon and El Pomar Drive",WGS84,cch2,3416576,Flowering/Fruiting,in orchard,http://cch2.org/portal/collections/individual/index.php?occid=3416576,,,,,,,,,
UC718104,1937-03-30,1937,3,30,89,,Placer,"on Penryn Road 3 4/10 mi e Lincoln; Sacramento Valley, e of Lincoln",76,38.848157,-121.168042,2772,"ME, WW",3.4 miles measured from bottom right edge of Lincoln city (?) boundaries,WGS84,cch2,3432554,Flowering/Fruiting,"Upper Sonoran Zone: --Quercus wislizeni; sun, open valley fields, moist DEC. Granite loam",http://cch2.org/portal/collections/individual/index.php?occid=3432554,,,,,,,,,
UC2027804,1997-04-20,1997,4,20,110,menziesii,Contra Costa,"North base of Mount Diablo, trail to Back Creek from Mitchell Canyon trailhead.",215.87,37.913383,-121.930129,983,"ME, WW",,WGS84,cch2,3434241,Flowering/Fruiting,Grassy opening in oak woodland on N-facing slope.,http://cch2.org/portal/collections/individual/index.php?occid=3434241,,,,,,,,,
UC24222,1897-02-10,1897,2,10,41,,Los Angeles,Claremont,365,34.125954,-117.713598,5432,"ME, WW",vague,WGS84,cch2,3442887,Flowering/Fruiting,shade,http://cch2.org/portal/collections/individual/index.php?occid=3442887,,,,,,,,,
UC598440,1938-04-14,1938,4,14,104,,San Bernardino,summit Cajon Pass,1310,34.311773,-117.474764,828,"ME, WW",,WGS84,cch2,3444251,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3444251,,,,,,,,,
