specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
UCR0077076,1995-04-05,1995,4,5,95,NA,Riverside,Lakeview Mountains; SW of Juniper Flat Road,579,33.8,-117.1,NA,NA,NA,NA,cch2,1476991,NA,"Vegetation mostly chaparral, dominated by Adenostoma fasciculatum. Rhus ovata, Quercus berberidifolia occur on N facing sites. Annual grasses common, sometimes dense, away from shrub canopy.",http://cch2.org/portal/collections/individual/index.php?occid=1476991,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077098,1980-05-08,1980,5,8,129,NA,Riverside,"Harford Springs County Park, NW corner of the Gavilan plateau",625,33.80361,-117.355,NA,NA,NA,NA,cch2,1447228,NA,Chamise chaparral-Coastal sage scrub-Juniper savanna mosaic,http://cch2.org/portal/collections/individual/index.php?occid=1447228,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077059,2003-04-04,2003,4,4,94,menziesii,Riverside,"UC Riverside Motte Rimrock Reserve, off Sage Road",536,33.80822,-117.26033,NA,NA,NA,NA,cch2,1638293,NA,"Slopes and gullies in wetter areas of coastal sage scrub, with Phacelia, Eucrypta, Emmenanthe.",http://cch2.org/portal/collections/individual/index.php?occid=1638293,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077090,1997-03-23,1997,3,23,82,NA,Riverside,"Lakeview Mtns, c. 1 air mile SSW of Mt. Rudolph, along powerline road 0.3 mi. east of Contour (Juniper Flats) Rd.",610,33.80944,-117.08583,NA,NA,NA,NA,cch2,1478504,NA,"Coastal sage scrub/chaparral, w/ Adenostoma fascic., Eriogonum fascic. foliolosum, Artemisia calif., Salvia mellif., S. apiana, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1478504,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077089,1973-04-21,1973,4,21,111,NA,Riverside,"Cajalco Road, 3 miles west of Mockingbird Canyon Road, south of Lake Mathews",244,33.825,-117.41667,NA,NA,NA,NA,cch2,1447220,NA,"Rolling hills, with sandy-gravelly soil. Dominant spp. Eriogonum fasciculatum, Artemisia.",http://cch2.org/portal/collections/individual/index.php?occid=1447220,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077088,1964-05-17,1964,5,17,138,integrifolia,Riverside,c. 1 mile from junction of Hurley Flats Rd and Idyllwild-Banning Rd,1372,33.84528,-116.8175,NA,NA,NA,NA,cch2,1447221,NA,"Chaparral woodland. Dry hillside. Sunny, exposed ridge, decomposed granite. Associated with Quercus, Prunus ilicifolia, Cryptantha, Bromus, Adenostoma.",http://cch2.org/portal/collections/individual/index.php?occid=1447221,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077087,1985-03-03,1985,3,3,62,NA,Riverside,"Oasis de los Osos Preserve of the Nature Conservancy, off Snow Creek Canyon at the north foot of San Jacinto Mountain, l mile west of Snow Creek Village",489,33.89167,-116.69167,NA,NA,NA,NA,cch2,1462112,NA,"Rocky slopes and canyon bottom, with Encelia farinosa, Artemisia californica, Malacothamnus fasciculatus, Eriodictyon crassifolium, Salix exigua, Sarcostemma cynanchoides, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1462112,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077070,2002-03-15,2002,3,15,74,NA,Riverside,"Brown Creek drainage just above the confluence with Twin Pines Creek, near the old Cabazon-Idyllwild Rd.",915,33.89778,-116.79361,NA,NA,NA,NA,cch2,1583530,NA,"Chaparral w/ Adenostoma fasc., Salvia api., Eriogonum fasc. Arctostaphylos, Ceanothus greg., etc. on dry slopes.",http://cch2.org/portal/collections/individual/index.php?occid=1583530,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077045,2015-03-25,2015,3,25,84,NA,Riverside,"Woodcrest area of Riverside, wet canyon 0.25 km ENE of Evening Star Rd., 0.25 km north of Ridge Canyon Dr., above Woodcrest Dam",372,33.8983,-117.36452,NA,NA,NA,NA,cch2,1677995,NA,"N-facing, bouldery, granitic hillsides with coastal sage scrub dominated by Artemisia californica.",http://cch2.org/portal/collections/individual/index.php?occid=1677995,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077084,1995-03-29,1995,3,29,88,NA,Riverside,"San Gorgonio Pass; alluvial fan at the mouth of Snow Creek, between Hwy 111 and Snow Creek Village",335,33.9,-116.66667,NA,NA,NA,NA,cch2,1476986,NA,Alluvial fan; creosote bush scrub on rocky alluvium and windblown sand deposits.,http://cch2.org/portal/collections/individual/index.php?occid=1476986,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077080,1995-03-30,1995,3,30,89,NA,Riverside,Moreno Valley; hills c. 0.7 air mi directly south of 60 Fwy and west of bend in Moreno Beach Drive. Topo Q. shows “Moreno” BM 2067 at top of hill,579,33.93222,-117.18028,NA,NA,NA,NA,cch2,1476987,NA,"Coastal sage scrub dominated by Artemisia californica., Eriogonum fasciculatum, with Scrophularia californica among rocks; N-facing slope w/ high cover of Keckiella antirrhinoides and Toxicodendron diversilobum.",http://cch2.org/portal/collections/individual/index.php?occid=1476987,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077096,1997-03-08,1997,3,8,67,NA,Riverside,"Box Springs Mtns, S-facing slopes near highest peak, right around radio towers.",915,33.96,-117.28333,NA,NA,NA,NA,cch2,1478440,NA,"Granitic boulders on N slope, within 200 ft. of summit. With Rhamnus ilicifolia, Ceanothus crassifolius, Adenostoma fasciculatum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1478440,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077101,1998-06-09,1998,6,9,160,NA,Riverside,"Morongo Indian Reservation, Lion Canyon, c. 3.5 miles NNW of Cabazon",854,33.9625,-116.75194,NA,NA,NA,NA,cch2,1549113,NA,"Coastal sage scrub and associated wash. Associates include Eriogunum fasciculatum, Encelia, and Artemisia californica.",http://cch2.org/portal/collections/individual/index.php?occid=1549113,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077107,1976-04-05,1976,4,5,96,NA,Riverside,"Riverside, University of California campus, 1/8 mi. south of Perimeter Road [South Campus Drive]",274,33.96667,-117.325,NA,NA,NA,NA,cch2,1447229,NA,"Coastal sage scrub, with Artemisia californica, Eriogonum fasciculatum, Salvia apiana and S. mellifera dominant.",http://cch2.org/portal/collections/individual/index.php?occid=1447229,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077093,1997-03-01,1997,3,1,60,NA,Riverside,"Box Springs Mtns.: Coyote Hill (Bench Mark “Versity”, 1386 ft.) and ridge S and SE of the UCR Botanic Garden",427,33.96667,-117.32222,NA,NA,NA,NA,cch2,1466476,NA,"Coastal sage scrub, largely converted to annual grassland; much of the area burned in late spring 1996. Native annuals recovered in good numbers and weedy grasses noticably depressed.",http://cch2.org/portal/collections/individual/index.php?occid=1466476,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077161,1994-04-21,1994,4,21,111,NA,Riverside,"Millard Canyon, near stream crossing of Forest Service Road 2S05, c. 4 miles south of Bear Wallow Spring",917,33.96667,-116.8,NA,NA,NA,NA,cch2,1477001,NA,Open sandy soil between shrubs in alluvial scrub dominated by Lepidospartum squamatum.,http://cch2.org/portal/collections/individual/index.php?occid=1477001,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077063,2004-03-27,2004,3,27,87,NA,Riverside,Riverside; UCR Botanical Garden,424,33.96667,-117.31944,NA,NA,NA,NA,cch2,1624857,NA,Native coastal sage scrub south of the garden fence.,http://cch2.org/portal/collections/individual/index.php?occid=1624857,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077067,1998-04-30,1998,4,30,120,NA,Riverside,"Morongo Indian Reservation, side canyon east of Hathaway Canyon, tree stand F-06",915,33.97222,-116.86056,NA,NA,NA,NA,cch2,1597546,NA,"Riparian woodland with Platanus racemosa, Fraxinus, Quercus wislizenii, Baccharis salicifolia, etc. Gravelly stream beds with clay-loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1597546,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077075,1994-04-07,1994,4,7,97,NA,Riverside,Big Springs Canyon and north on the crest to Two Trees Canyon (S side),752.09,33.975,-117.29167,NA,NA,NA,NA,cch2,1476992,NA,"Associated with Bromus spp., Salvia mellifera, S. apiana, Phacelia minor, Amsinckia menziesii, Erodium cicutarium, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1476992,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077086,1976-04-25,1976,4,25,116,NA,Riverside,"Idyllwild - Banning Road, c. 1 mi from junction with Hurley Flats Road.",1372,33.98333,-116.8,NA,NA,NA,NA,cch2,1447223,NA,Chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447223,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077085,1996-04-24,1996,4,24,115,NA,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,NA,NA,NA,NA,cch2,1476985,NA,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077065,1998-05-14,1998,5,14,134,NA,Riverside,"Morongo Indian Reservation, flat area cut by small wash, south and west of dirt road to Kitching Peak near junction with East Branch Millard Canyon, tree stand M-04",1128,33.98528,-116.78056,NA,NA,NA,NA,cch2,1598399,NA,"Stream bench with Fraxinus dipetala, Quercus wislizenii, Eriogonum fasciculatum, Adenostoma fasciculatum, Juglans, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1598399,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077053,1998-05-21,1998,5,21,141,NA,Riverside,"Morongo Indian Reservation, Hathaway Creek Canyon, NW of Cabazon",976,33.98592,-116.86969,NA,NA,NA,NA,cch2,1658740,NA,"Riparian woodland along stream in deep canyon; with Quercus chrysolepis, Alnus rhombifolia, Salix laevigata, Toxicodendron diversilobum. Woodland stand H03.",http://cch2.org/portal/collections/individual/index.php?occid=1658740,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077051,1994-05-29,1994,5,29,149,integrifolia,Riverside,"East Branch Millard Canyon, along Forest Service Road 4S45",1200,33.98639,-116.78333,NA,NA,NA,NA,cch2,1487087,NA,"Rocky canyon bottom in chaparral, with Adenostoma, Quercus wislizenii, Fraxinus dipetala, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1487087,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077054,1998-04-09,1998,4,9,99,NA,Riverside,"Morongo Indian Reservation, Wood Canyon, east of upper Potrero Canyon",1305,33.99253,-116.82772,NA,NA,NA,NA,cch2,1658723,NA,Woodland stand MOR W5.,http://cch2.org/portal/collections/individual/index.php?occid=1658723,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077066,1998-04-23,1998,4,23,113,NA,Riverside,"Morongo Indian Reservation, seep in Wood Canyon, tree stand W-07",1220,33.99722,-116.83,NA,NA,NA,NA,cch2,1597758,NA,"With Baccharis salicifolia, Hydrocotyle, Rorippa nasturtium-aquaticum, Quercus wislizenii, Platanus racemosa, Ranunculus cymbalaria, Rhamnus, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1597758,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077159,1968-05-05,1968,5,5,126,NA,San Bernardino,"Wildwood Canyon, east end, Camp Wiwoca",1098,34.01167,-116.985,NA,NA,NA,NA,cch2,1447233,NA,"Southern oak woodland, in sandy loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1447233,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077138,1998-04-04,1998,4,4,94,NA,San Bernardino,"City of Grand Terrace, east of corner of Van Buren St. and Observation Dr.",396,34.02056,-117.30389,NA,NA,NA,NA,cch2,1494698,NA,"Dry granitic pediment and lower W facing slopes in CSS. Associated with Eriogonum fasciculatum, Artemesia californica, and Heterotheca grandiflora.",http://cch2.org/portal/collections/individual/index.php?occid=1494698,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077073,2004-05-27,2004,5,27,148,NA,Riverside,"head of Banning (San Gorgonio River) Canyon close to the San Bernardino Co. line, 1 mi SE of Oak Glen Conservation Camp",1341,34.02375,-116.89231,NA,NA,NA,NA,cch2,1585711,NA,"Chaparral on slopes, canyon bottom with washes and open woodland of Platanus and Quercus.",http://cch2.org/portal/collections/individual/index.php?occid=1585711,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077150,1993-04-07,1993,4,7,97,NA,San Bernardino,"E side Water Cyn, trib of Wildwood Cyn from N; SW foot Pisgah Pk",979,34.025,-116.98333,NA,NA,NA,NA,cch2,1462115,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1462115,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077151,1992-04-08,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,NA,NA,NA,NA,cch2,1462116,NA,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077141,1998-04-04,1998,4,4,94,NA,San Bernardino,"Colton: c. 0.3 km north of Little Highgrove (pk 1478), c. 0.8 km west of the corner of Barton Rd. and La Cadena Dr.",412,34.032,-117.342,NA,NA,NA,NA,cch2,1494676,NA,"Dry granitic slopes with coastal sage scrub; associated with Encelia farinosa, Guttierezia californica, Solanum xanti, Salvia apiana, Salvia mellifera, and Lessingia filaginifolia.",http://cch2.org/portal/collections/individual/index.php?occid=1494676,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077106,1974-05-02,1974,5,2,122,integrifolia,Riverside,Banning Canyon,1524,34.03333,-116.86056,NA,NA,NA,NA,cch2,1447222,NA,Roadside in chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447222,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077168,1999-05-07,1999,5,7,127,integrifolia,San Bernardino,0.25 to 0.75 miles NE of the Riverside Ave. crossing,244,34.03333,-117.38333,NA,NA,NA,NA,cch2,1481033,NA,"Sandy mesas just up out of the active river channel. Associated with Gilia capitata, Cryptantha muricata, Cryptantha micrantha, Cryptantha intermedia, Eriogonum thurberi, and Pectocarya linearis.",http://cch2.org/portal/collections/individual/index.php?occid=1481033,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077142,1998-02-28,1998,2,28,59,NA,San Bernardino,"“Wilder’s Canyon Pass,” Fontana city limits, c. 0.5 miles SE of corner of Citrus Ave. and Poplar Ave.",427,34.03556,-117.4575,NA,NA,NA,NA,cch2,3137227,NA,"Gently sloping meadow with sandy soil on mountain pass; very moist in places. Associated with Encelia farinosa, Lessingia filaginifolia, Helianthus annuus, Gutierrezia californica, Phacelia minor, and Calochortus plummerae.",http://cch2.org/portal/collections/individual/index.php?occid=3137227,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077157,1995-04-15,1995,4,15,105,NA,San Bernardino,"Fontana, east slopes of the Jurupa Hills, south of Jurupa Hills Regional Park, west of Sierra Ave, NE of Mt. Jurupa",366,34.03917,-117.44028,NA,NA,NA,NA,cch2,1476999,NA,Coastal sage scrub and patches of chaparral on steep granitic slopes.,http://cch2.org/portal/collections/individual/index.php?occid=1476999,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077144,1997-02-25,1997,2,25,56,menziesii,San Bernardino,"Jurupa Hills: Mary Vagl Museum and Nature Center, Cypress St., Fontana",401.77,34.04167,-117.45,NA,NA,NA,NA,cch2,1476993,NA,"Dry N-facing hillside with large boulders and rock outcrops, along seasonal stream. Assoc. with Amsinckia intermedia, Eucrypta chrysanthemifolia, Rhamnus crocea, Ceanothus crassifolius, Crassula connata, introduced weeds.",http://cch2.org/portal/collections/individual/index.php?occid=1476993,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077139,2001-04-30,2001,4,30,120,NA,San Bernardino,"Redlands, east side of Sand Canyon Road, near Crafton Hills College",633,34.04444,-117.115,NA,NA,NA,NA,cch2,1503943,NA,"Disturbed rocky clay, southfacing slopes, full sun. Very degraded chaparral, indications of clearing and pasture use; numerous exotic grasses with remnants of native vegetation. Generally with Bromus spp., Eriogonum fasciculatum, Artemisia californica, Phacelia, Bloomeria.",http://cch2.org/portal/collections/individual/index.php?occid=1503943,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077137,1975-04-28,1975,4,28,118,integrifolia,San Bernardino,"near Black Rock Spring, Joshua Tree National Monument",1341,34.05667,-116.395,NA,NA,NA,NA,cch2,1462120,NA,"Assoc. with Juniperus, Quercus, Pinus, Eriogonum fasciculatum, and Haplopappus linearifolius.",http://cch2.org/portal/collections/individual/index.php?occid=1462120,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077169,1996-05-11,1996,5,11,132,NA,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,NA,NA,NA,NA,cch2,1465881,NA,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077148,1971-05-20,1971,5,20,140,integrifolia,San Bernardino,hillside above Mill Creek near Thurman Flats,1037,34.10167,-117.01083,NA,NA,NA,NA,cch2,1447231,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1447231,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077134,2004-04-09,2004,4,9,100,integrifolia,San Bernardino,"UC Burns Pinyon Ridge Reserve, c. 1.5 mi east of Pioneertown, NW portion near camping area",1256,34.14722,-116.45694,NA,NA,NA,NA,cch2,1567120,NA,"Pinyon-juniper woodland with Yucca brevifolia, Pinus monophylla, Juniperus californica, Quercus turbinella, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1567120,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077140,2003-04-05,2003,4,5,95,NA,San Bernardino,"UC Burns Pinyon Ridge Reserve, off Skyline Ranch Rd. c. 2 miles (air) ESE of Pioneertown, 1.5 mi. (air) NW of Yucca Valley, between front gate and reserve headquarters at old Burns home",1250,34.14917,-116.45583,NA,NA,NA,NA,cch2,1537376,NA,"Flats and bouldery granitic hills, decomposed granite soil; pinyon-juniper woodland with Juniperus, Pinus monophylla, Quercus cornelius-mulleri, Eriogonum fasciculatum, Yucca schidigera, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1537376,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077026,1989-05-20,1989,5,20,140,integrifolia,Los Angeles,"Glendora Wilderness Park, “Water Pipe Canyon” [=Pavil Cyn] a tributary of Big Dalton Canyon",442,34.16389,-117.81639,NA,NA,NA,NA,cch2,1598556,NA,Vegetation a mixture of oak woodland and chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1598556,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077008,2011-03-26,2011,3,26,85,menziesii,Los Angeles,"San Dimas Experimental Forest, West Fork San Dimas Canyon, 0.1 to 0.6 mile upstream from confluence with San Dimas Cyn.",476,34.16861,-117.77222,NA,NA,NA,NA,cch2,1687882,NA,"Canyon bottom riparian woodland surrounded by chaparral & coastal sage scrub, last burned 9 years ago, many cultivated plants persisting, dominants incl. Quercus chr., Q. agrifolia, Baccharis salicif., Ceanothus oli., Salix las., Alnus, & Platanus, also w/ Scutellaria tub., Lithophragma het., Plantago lan., Vanegasia, Ageratina, Nerium, Aspidotus ca., Pentagramma tri., etc.",http://cch2.org/portal/collections/individual/index.php?occid=1687882,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077013,2011-03-22,2011,3,22,81,menziesii,Los Angeles,"mouth of Keril Canyon, tributary from east of Big Dalton Cyn., just below Big Dalton Cyn. Dam",509,34.16889,-117.80861,NA,NA,NA,NA,cch2,1686300,NA,"Cyn. bottom & surrounding slopes; chaparral & coastal sage scrub, surrounding slight riparian on bottom; dominants include Ceanothus cras., Adenostoma fasc., Artemisia calif., Acmispon glaber, Lonicera subspi., with Phacelia minor, Cryptantha muric., Muhlenbergia micros., Ceanothus oligan., Rhus arom., Nemophila men., Peonia cal., Delphinium parr., Ribes malv., Acer macr., etc.",http://cch2.org/portal/collections/individual/index.php?occid=1686300,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077017,2008-04-11,2008,4,11,102,NA,Los Angeles,"San Dimas Experimental Forest, Lewis Paul Canyon, above waterfall at junction of Big Dalton Cyn. Rd.",549,34.17028,-117.81278,NA,NA,NA,NA,cch2,1622506,NA,"Canyon bottom with riparian forest surrounded by coastal sage scrub, chaparral and oak woodland, with Ceanothus oliganthus, Salix lasiolepis, Baccharis salicifolia, Rubus californicus, Ageratina adenophora, Ribes, Quercus durata, Nicotiana glauca, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1622506,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077133,1998-04-04,1998,4,4,94,NA,San Bernardino,"Stoddard Canyon off San Antonio Canyon, north of Upland",747,34.175,-117.67222,NA,NA,NA,NA,cch2,1569463,NA,"Chaparral and coastal sage scrub; with Eriodictyon trichocalyx, Artemisia californica, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1569463,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077146,1994-04-20,1994,4,20,110,NA,San Bernardino,Foothills; mouth of Day Canyon at N end of Etiwanda Ave. Oak Summit project,610,34.17611,-117.53694,NA,NA,NA,NA,cch2,1476994,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1476994,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077108,1998-04-26,1998,4,26,116,NA,San Bernardino,"1.9 mi. south on dirt road from Glen Helen Parkway South, east side of Lytle Creek Wash",549,34.18278,-117.40861,NA,NA,NA,NA,cch2,1658662,NA,"Alluvial slopes; scrub dominated by Artemisia californica, with Lessingia filaginifolia, Ceanothus crassifolius, Gutierrezia californica, Navarretia, Filago gallica, F. californica, Stylocline gnaphaloides, Conyza, Centaurea melitensis, Rafinesquia californica, Tetradymia comosa, Lasthenia gracilis, etc. Site subsequently developed and vegetation destroyed.",http://cch2.org/portal/collections/individual/index.php?occid=1658662,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077166,1988-03-17,1988,3,17,77,NA,San Bernardino,"[Yucca Valley] along Hwy 247, c. 2.25 mi NW of El Cortez Road",1128,34.18611,-116.43167,NA,NA,NA,NA,cch2,1462121,NA,"Volcanic soils with annual grassland on the W side of road, with Erodium cicutarium, Bromus rubens, and Sidalcea. Joshua tree woodland on granitic soils on E side of road, with Yucca brevifolia, Coleogyne ramosissima, and many flowering annuals in sandy openings",http://cch2.org/portal/collections/individual/index.php?occid=1462121,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077024,1998-04-26,1998,4,26,116,integrifolia,Los Angeles,"Browns Flat, San Dimas Experimental Forest",1317,34.18778,-117.72111,NA,NA,NA,NA,cch2,1601564,NA,"Grassy flat surrounded by chaparral and coastal sage scrub; assoc. with Bromus tectorum, Poa secunda, Festuca myuros, Delphinium patens, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1601564,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077119,1995-04-22,1995,4,22,112,NA,San Bernardino,"near Cucamonga, Day Canyon, 0.6 miles NW of gauging station at mouth of canyon",976,34.19222,-117.5425,NA,NA,NA,NA,cch2,1600887,NA,"Canyon bottom at base of E-facing slope; rocky granitic gravel; chaparral and coastal sage scrub, in c. 45 acre burn of 1993.",http://cch2.org/portal/collections/individual/index.php?occid=1600887,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0105227,1998-05-30,1998,5,30,150,NA,Los Angeles,"San Dimas Experimental Forest, Fern Canyon",890,34.19333,-117.73028,NA,NA,NA,NA,cch2,1608646,NA,Canyon bottom; riparian vegetation surrounded by chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1608646,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077019,1999-06-25,1999,6,25,176,NA,Los Angeles,"Fern Canyon, c. 1.75 mi. east of confluence with upper East Fork San Dimas Canyon",1171,34.19583,-117.71667,NA,NA,NA,NA,cch2,1612662,NA,"Riparian vegetation surrounded by chaparral with Umbellularia, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1612662,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077145,1976-05-27,1976,5,27,148,integrifolia,San Bernardino,"San Sevaine Cow Camp, [west of] Lytle Creek Canyon",1433,34.20222,-117.48611,NA,NA,NA,NA,cch2,1447230,NA,"Transition between chaparral and southern oak woodland, with Adenostoma, Ceanothus and Quercus.",http://cch2.org/portal/collections/individual/index.php?occid=1447230,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077117,1995-04-15,1995,4,15,105,menziesii,San Bernardino,"Glen Helen Regional Park, c. 600 m south of Blockbuster Pavilion parking area, between motorcycle racetrack and north parking area",610,34.20361,-117.39444,NA,NA,NA,NA,cch2,1599966,NA,"East-west running canyon bottom; chaparral and coastal sage scrub with Adenostoma fasciculatum, Artemisia douglasiana, Toxicodendron, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1599966,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077147,1968-05-09,1968,5,9,130,integrifolia,San Bernardino,[Glen Helen Regional Park] NW end of Muscupiabe,622,34.20389,-117.40667,NA,NA,NA,NA,cch2,1488007,NA,"Shade to sun at edge of chaparral, NW slope of decomposed granite.",http://cch2.org/portal/collections/individual/index.php?occid=1488007,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0105226,2011-04-28,2011,4,28,118,integrifolia,Los Angeles,"north of Glendora, ridge with old firebreak south of Persinger Cyn., from Glendora Mt. Road 0.7 mi. west to San Gabriel Cyn. Dam",878,34.205,-117.83583,NA,NA,NA,NA,cch2,1686994,NA,"Ridgetop in 2009 burn; chaparral, coastal sage scr., dominants incl. Lupinus ex., Acmispon gl., Bromus di., Erodium c., Festuca my., N & S-facing slopes w/ Heteromeles, Cercocarpus, Adenostoma & Quercus du., Scrophularia, Ribes, Fraxinus, Prunus il., Eschscholzia, Melica, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1686994,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077124,1995-04-01,1995,4,1,91,NA,San Bernardino,"flats immediately south of Spring Hill, west of FS Rd 2N04 (Barrett-Stoddard Truck Rd.), north of Stoddard Peak",1220,34.20722,-117.66528,NA,NA,NA,NA,cch2,1600701,NA,"Grassy area with Avena barbata and Festuca myuros, old disturbance in coastal sage scrub.",http://cch2.org/portal/collections/individual/index.php?occid=1600701,NA,NA,NA,NA,NA,NA,NA,NA,NA
UCR0077115,1994-04-05,1994,4,5,95,menziesii,San Bernardino,1.1 mi west of Glen Helen Road on FS Road 3N31/Applewhite Road,707,34.20833,-117.41583,NA,NA,NA,NA,cch2,1477003,NA,"Chaparral on burned slopes, with Adenostoma fasciculatum, Quercus dumosa, Arctostaphylos.",http://cch2.org/portal/collections/individual/index.php?occid=1477003,NA,NA,NA,NA,NA,NA,NA,NA,NA
