specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
OBI106048,4/5/1997,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,SA,,1,Total,2,2,0,2,0,,,2.333333333
OBI106048,4/5/1997,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,SA,,2,Total,0,4,2,2,0,,,2.75
OBI106048,4/5/1997,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,SA,,3,Total,0,1,0,4,0,,,3.6
OBI106048,4/5/1997,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,SA,,4,Total,0,1,3,0,0,,,2.75
OBI106048,4/5/1997,1997,4,5,95,,Kern,Bitter Crk Natl Wildlife Refuge. Near Cerro Noroeste Rd where rd to Red lake intersects,1840.31,34.861591,-119.213581,14747,,,WGS84,cch2,196217,,In grassland ; Loc common,http://cch2.org/portal/collections/individual/index.php?occid=196217,SA,,5,Total,0,1,1,1,0,,,3
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,1,Total,3,2,0,0,0,,,1.4
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,2,Total,2,2,1,0,0,,,1.8
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,3,Total,3,2,0,0,0,,,1.4
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,4,Total,1,1,1,1,0,,,2.5
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,5,Total,0,2,1,2,0,,,3
SD00026955,4/10/2010,2010,4,10,100,menziesii,Ventura,"Los Padres National Forest. San Emigdio Mtns, Cerro Noroeste road, Vicinity of Valle Vista Campground, W Flank of Mt Abel.",1469,34.87801,-119.34137,,,,WGS84,cch2,3641148,FL,Clay loam; N-facing road cut; part shade.,http://cch2.org/portal/collections/individual/index.php?occid=3641148,SA,,6,Total,1,3,1,1,0,,,2.333333333
RSA0077591,4/24/2011,2011,4,24,114,,Kern County,Bitter Creek National Wildlife Refuge; about 5.2 air miles SE of the junction of Hwy 33 and Hudson Ranch Road (formerly Cerro Noroeste Rd.); SW side of Hudson Ranch Road.,1372,34.9021,-119.3897,,,,,cch2,1191656,,"Moderate NE facing slope wither herbaceous vegetation dominated by Poa secunda, Bromus diandrus, Balsamorhiza deltoidea, Elymus elymoides, Plectritis ciliosa.",http://cch2.org/portal/collections/individual/index.php?occid=1191656,SA,,1,Total,0,1,0,1,0,,,3
RSA0077591,4/24/2011,2011,4,24,114,,Kern County,Bitter Creek National Wildlife Refuge; about 5.2 air miles SE of the junction of Hwy 33 and Hudson Ranch Road (formerly Cerro Noroeste Rd.); SW side of Hudson Ranch Road.,1372,34.9021,-119.3897,,,,,cch2,1191656,,"Moderate NE facing slope wither herbaceous vegetation dominated by Poa secunda, Bromus diandrus, Balsamorhiza deltoidea, Elymus elymoides, Plectritis ciliosa.",http://cch2.org/portal/collections/individual/index.php?occid=1191656,SA,,2,Total,0,1,0,1,0,,,3
RSA0093736,4/14/2010,2010,4,14,104,,Kern County,"Tehachapi Mountains. Canyon del Gato Montes, above confluence with Canyon del Agua Escondida.",1442,34.91,-118.63167,,,,,cch2,1224670,,Canyon bottom at toe of N-facing slope; partial shade at edge of oak clump.,http://cch2.org/portal/collections/individual/index.php?occid=1224670,SA,,1,Total,2,5,0,5,0,,,2.666666667
RSA0093736,4/14/2010,2010,4,14,104,,Kern County,"Tehachapi Mountains. Canyon del Gato Montes, above confluence with Canyon del Agua Escondida.",1442,34.91,-118.63167,,,,,cch2,1224670,,Canyon bottom at toe of N-facing slope; partial shade at edge of oak clump.,http://cch2.org/portal/collections/individual/index.php?occid=1224670,SA,,2,Total,3,7,0,3,0,,,2.230769231
RSA0093736,4/14/2010,2010,4,14,104,,Kern County,"Tehachapi Mountains. Canyon del Gato Montes, above confluence with Canyon del Agua Escondida.",1442,34.91,-118.63167,,,,,cch2,1224670,,Canyon bottom at toe of N-facing slope; partial shade at edge of oak clump.,http://cch2.org/portal/collections/individual/index.php?occid=1224670,SA,,3,Total,0,1,0,2,0,,,3.333333333
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,top left,1,Total,2,1,0,0,0,,,1.333333333
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,top middle,2,Total,1,2,1,0,0,,,2
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,"top right, intertwined but on left",3,Total,2,1,0,0,0,,,1.333333333
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,right intertwined,4,Total,0,1,0,1,0,,,3
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,bottom left,5,Total,2,1,1,0,0,,,1.75
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,bottom middle,6,Total,1,1,0,0,0,,,1.5
SBBG164527,4/3/1964,1964,4,3,94,menziesii,Santa Barbara,Colson Cyn,335,34.942,-120.1995,5,,,NAD83,cch2,52573,Flowers Present,woodland; shaded N slope,http://cch2.org/portal/collections/individual/index.php?occid=52573,DG,bottom right,7,Total,2,1,1,0,0,,,1.75
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,"top left, going right",1,Total,1,1,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,2,Total,2,2,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,3,Total,2,1,0,0,0,,,1.333333333
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,"upper-middle, larger plant",4,Total,4,2,0,1,0,,,1.714285714
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,right of previous,5,Total,4,0,0,0,0,,,1
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,upper-mid right,6,Total,2,3,0,0,0,,,1.6
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,mid left,7,Total,1,1,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,part of plant missing?,8,Total,0,1,1,0,0,,,2.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,leftmost second-to-lowest row,9,Total,2,0,0,0,0,,,1
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,10,Total,1,1,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,11,Total,2,1,0,0,0,,,1.333333333
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,12,Total,3,2,0,1,0,,,1.833333333
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,13,Total,1,1,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,,14,Total,3,1,0,0,0,,,1.25
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,bottom left,15,Total,1,1,0,0,0,,,1.5
SBBG164505,3/18/1950,1950,3,18,77,menziesii,Kern,"Soda Lake Rd to Carrizo Plain, ca. 0.8 mi off Hwy 399 near SLO County line",826.04,34.971165,-119.455567,500,,,WGS84,cch2,112404,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=112404,DG,root partly under envelope but still visible,16,Total,0,1,0,0,0,,,2
SBBG164515,2/17/1974,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,,,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,SA,,1,Total,0,1,0,0,0,,,2
SBBG164515,2/17/1974,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,,,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,SA,,2,Total,0,1,0,1,0,,,3
SBBG164515,2/17/1974,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,,,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,SA,,3,Total,1,2,1,0,0,,,2
SBBG164515,2/17/1974,1974,2,17,48,menziesii,San Luis Obispo,"Grand View Mesa, Nipomo",97.21,35.01,-120.48,1000,,,NAD27,cch2,70425,Flowers Present,"sandy soil, open fields",http://cch2.org/portal/collections/individual/index.php?occid=70425,SA,,4,Total,1,1,0,1,1,,,3
OBI106023,5/22/1998,1998,5,22,142,menziesii,San Luis Obispo,Caliente Range. Along Caliente Ridge Rd. between wildlife guzzler (35°03.432' N x 119°46.937' W) and Caliente Peak.,1554,35.045615,-119.7714,1000,,,WGS84,cch2,196200,,Juniper-desert scrub oak woodland.; Occasional.,http://cch2.org/portal/collections/individual/index.php?occid=196200,SA,,1,Total,2,10,2,8,14,,,3.611111111
OBI106035,4/6/1956,1956,4,6,97,,San Luis Obispo,Los Berros Cyn approx 4 mi N of Nipomo,194.99,35.09084,-120.46303,3290,,,WGS84,cch2,196226,,,http://cch2.org/portal/collections/individual/index.php?occid=196226,SA,,1,Total,5,18,3,11,6,,,2.88372093
OBI106026,4/4/1982,1982,4,4,94,,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,,,,cch2,196215,,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,SA,top left,1,Total,0,1,0,4,4,,,4.222222222
OBI106026,4/4/1982,1982,4,4,94,,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,,,,cch2,196215,,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,SA,top right,2,Total,0,4,1,2,3,,,3.4
OBI106026,4/4/1982,1982,4,4,94,,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,,,,cch2,196215,,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,SA,bottom left,3,Total,0,1,0,3,2,,,4
OBI106026,4/4/1982,1982,4,4,94,,San Luis Obispo,"Huasna Rd, 1/2 mi NW of where the Huasna River crosses the rd",251.94,35.12639,-120.4025,500,,,,cch2,196215,,Oak woodland with grassy understory. Soil of Santa Margarita formation type; Scattered in grasslands,http://cch2.org/portal/collections/individual/index.php?occid=196215,SA,bottom right,4,Total,2,1,1,2,2,,,3.125
SD00010494,3/23/1935,1935,3,23,82,,Kern,South of Arvin,121.68,35.17997,-118.83301,,,,WGS84,cch2,500085,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500085,SA,,1,Total,4,5,4,7,2,,,2.909090909
SBBG164507,4/30/1967,1967,4,30,120,menziesii,Kern,near Tehachapi Loop monument on old Tehachapi Hwy,970.64,35.195066,-118.534846,200,,,WGS84,cch2,42672,Flowers Present,slope,http://cch2.org/portal/collections/individual/index.php?occid=42672,SA,top,1,Total,1,3,1,0,0,,,2
SBBG164507,4/30/1967,1967,4,30,120,menziesii,Kern,near Tehachapi Loop monument on old Tehachapi Hwy,970.64,35.195066,-118.534846,200,,,WGS84,cch2,42672,Flowers Present,slope,http://cch2.org/portal/collections/individual/index.php?occid=42672,SA,left,2,Total,2,3,1,2,0,,,2.375
SBBG164507,4/30/1967,1967,4,30,120,menziesii,Kern,near Tehachapi Loop monument on old Tehachapi Hwy,970.64,35.195066,-118.534846,200,,,WGS84,cch2,42672,Flowers Present,slope,http://cch2.org/portal/collections/individual/index.php?occid=42672,SA,right,3,Total,4,4,1,3,0,,,2.25
OBI106019,4/4/1979,1979,4,4,94,,San Luis Obispo,Indian Knob Tar Sands,248.2,35.197821,-120.66211,800,,,WGS84,cch2,196209,,"Near the ecotone between southern coastal grassland and coastal live oak woodland. With Platystemon californicum, lupinus nanus, Ranunculus californica; Relatively abundant",http://cch2.org/portal/collections/individual/index.php?occid=196209,SA,top left,1,Total,3,3,1,4,1,,,2.75
OBI106019,4/4/1979,1979,4,4,94,,San Luis Obispo,Indian Knob Tar Sands,248.2,35.197821,-120.66211,800,,,WGS84,cch2,196209,,"Near the ecotone between southern coastal grassland and coastal live oak woodland. With Platystemon californicum, lupinus nanus, Ranunculus californica; Relatively abundant",http://cch2.org/portal/collections/individual/index.php?occid=196209,SA,top right,2,Total,0,1,1,1,0,,,3
OBI106019,4/4/1979,1979,4,4,94,,San Luis Obispo,Indian Knob Tar Sands,248.2,35.197821,-120.66211,800,,,WGS84,cch2,196209,,"Near the ecotone between southern coastal grassland and coastal live oak woodland. With Platystemon californicum, lupinus nanus, Ranunculus californica; Relatively abundant",http://cch2.org/portal/collections/individual/index.php?occid=196209,SA,bottom left,3,Total,2,2,1,2,0,,,2.428571429
OBI106038,5/6/1967,1967,5,6,126,,San Luis Obispo,Avenales Wildlife refuge,498.56,35.2055285,-120.1912599,18747,,,WGS84,cch2,196189,,Grassland,http://cch2.org/portal/collections/individual/index.php?occid=196189,SA,,1,Total,4,13,4,6,4,,,2.774193548
OBI106033,4/6/1968,1968,4,6,97,,San Luis Obispo,On hill on W side of Carrizo Plain due W of Soda lake's southern end,601.53,35.206217,-119.881875,3623,,,WGS84,cch2,196218,,In rocky soil on N facing slope,http://cch2.org/portal/collections/individual/index.php?occid=196218,SA,,1,Total,10,15,1,10,4,,,2.575
OBI106028,2/29/1964,1964,2,29,60,,San Luis Obispo,"Routzahn Park Rd, approx 11 mi from SLO",245.85,35.207788,-120.470393,3873,,,WGS84,cch2,196220,,,http://cch2.org/portal/collections/individual/index.php?occid=196220,SA,,1,Total,6,4,0,1,0,,,1.636363636
OBI106055,4/3/1966,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,SA,,1,Total,3,3,0,0,0,,,1.5
OBI106055,4/3/1966,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,SA,left to right,2,Total,2,1,0,0,0,,,1.333333333
OBI106055,4/3/1966,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,SA,,3,Total,0,2,0,0,0,,,2
OBI106055,4/3/1966,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,SA,,4,Total,0,1,0,0,0,,,2
OBI106055,4/3/1966,1966,4,3,93,,San Luis Obispo,Lopez Cyn near the 15th or 16 crk crossing,337.88,35.279519,-120.540786,3205,,,WGS84,cch2,196219,,In grassy clearing near the roadside with maple and oak trees beyond the grassy clearing,http://cch2.org/portal/collections/individual/index.php?occid=196219,SA,,5,Total,0,2,1,0,0,,,2.333333333
SBBG164516,4/8/1979,1979,4,8,98,menziesii,San Luis Obispo,2 mi S of California Valley along Soda Lake Rd,579,35.2993,-119.9771,500,,,NAD83,cch2,127641,Flowers Present,"alkaline soil, field & roadside",http://cch2.org/portal/collections/individual/index.php?occid=127641,SA,,1,Total,10,10,0,5,0,,,2
SBBG164516,4/8/1979,1979,4,8,98,menziesii,San Luis Obispo,2 mi S of California Valley along Soda Lake Rd,579,35.2993,-119.9771,500,,,NAD83,cch2,127641,Flowers Present,"alkaline soil, field & roadside",http://cch2.org/portal/collections/individual/index.php?occid=127641,SA,,2,Total,9,16,1,4,2,,,2.1875
SD00010478,3/25/2008,2008,3,25,85,,San Luis Obispo,North of Carrizo Plain National Monument. Along Soda Lake Road between College and Belmont Streets.,591,35.30722,-119.98611,,,,WGS84,cch2,500306,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500306,SA,,1,Total,3,2,0,1,1,,,2.285714286
SD00010478,3/25/2008,2008,3,25,85,,San Luis Obispo,North of Carrizo Plain National Monument. Along Soda Lake Road between College and Belmont Streets.,591,35.30722,-119.98611,,,,WGS84,cch2,500306,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500306,SA,,2,Total,2,3,0,0,0,,,1.6
SBBG164509,4/12/1991,1991,4,12,102,menziesii,San Luis Obispo,"Los Padres National Forest; East Cuesta Ridge, 2 mi up East Cuesta Ridge Rd from La Cuesta Summit",610,35.339,-120.617,1000,,,NAD27,cch2,156099,Flowers Present,"rocky soil, meadow; 4 deg SE-facing slope",http://cch2.org/portal/collections/individual/index.php?occid=156099,SA,2 plants tangled together; top left,1,Total,4,3,0,0,0,,,1.428571429
SBBG164509,4/12/1991,1991,4,12,102,menziesii,San Luis Obispo,"Los Padres National Forest; East Cuesta Ridge, 2 mi up East Cuesta Ridge Rd from La Cuesta Summit",610,35.339,-120.617,1000,,,NAD27,cch2,156099,Flowers Present,"rocky soil, meadow; 4 deg SE-facing slope",http://cch2.org/portal/collections/individual/index.php?occid=156099,SA,top right,2,Total,3,3,1,0,0,,,1.714285714
SBBG164509,4/12/1991,1991,4,12,102,menziesii,San Luis Obispo,"Los Padres National Forest; East Cuesta Ridge, 2 mi up East Cuesta Ridge Rd from La Cuesta Summit",610,35.339,-120.617,1000,,,NAD27,cch2,156099,Flowers Present,"rocky soil, meadow; 4 deg SE-facing slope",http://cch2.org/portal/collections/individual/index.php?occid=156099,SA,bottom right,3,Total,3,2,0,1,0,,,1.833333333
OBI106022,3/1/1978,1978,3,1,60,,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,,,WGS84,cch2,196190,,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,SA,,1,Total,2,3,0,0,0,,,1.6
OBI106022,3/1/1978,1978,3,1,60,,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,,,WGS84,cch2,196190,,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,SA,,2,Total,3,1,0,0,0,,,1.25
OBI106022,3/1/1978,1978,3,1,60,,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,,,WGS84,cch2,196190,,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,SA,,3,Total,2,1,0,0,0,,,1.333333333
OBI106022,3/1/1978,1978,3,1,60,,San Luis Obispo,"Carrizo Plain, 1 mi S of the jctn of hwy 58 and Sim soda lake san diego cr rd",612.1,35.351177,-120.005123,596,,,WGS84,cch2,196190,,"Valley grassland, with lots of filaree and distichlis; Common in grassy fields",http://cch2.org/portal/collections/individual/index.php?occid=196190,SA,,4,Total,0,3,0,0,0,,,2
OBI106049,4/8/1952,1952,4,8,99,,San Luis Obispo,La Panza District,573.71,35.379759,-120.285566,3000,,,WGS84,cch2,196222,,"On open hillside, in coarse sandy soil containing clay",http://cch2.org/portal/collections/individual/index.php?occid=196222,SA,,1,Total,5,8,5,10,6,,,3.117647059
OBI106024,5/6/1986,1986,5,6,126,,San Luis Obispo,Santa Margarita Ranch. Estadio field in E part of the ranch where a large stand of blue oaks occur on slopes of decomposed limestone,307.48,35.402195,-120.612946,2094,,,WGS84,cch2,196213,,Occ common in open areas,http://cch2.org/portal/collections/individual/index.php?occid=196213,SA,EXCLUDE: all clippings,NA,,,,,,,,,#DIV/0!
SBBG164508,4/30/1968,1968,4,30,121,menziesii,Kern,Rankin Ranch logging rd up Breckenridge Mtn,1859,35.418,-118.579,1000,,,NAD27,cch2,37998,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=37998,SA,,1,Total,3,2,2,0,0,,,1.857142857
SBBG164508,4/30/1968,1968,4,30,121,menziesii,Kern,Rankin Ranch logging rd up Breckenridge Mtn,1859,35.418,-118.579,1000,,,NAD27,cch2,37998,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=37998,SA,,2,Total,1,1,1,0,0,,,2
SBBG164508,4/30/1968,1968,4,30,121,menziesii,Kern,Rankin Ranch logging rd up Breckenridge Mtn,1859,35.418,-118.579,1000,,,NAD27,cch2,37998,Flowers Present,,http://cch2.org/portal/collections/individual/index.php?occid=37998,SA,,3,Total,3,2,0,0,0,,,1.4
