ID1,ID2,Latitude,Longitude,Elevation,MAT_51-80,MWMT_51-80,MCMT_51-80,TD_51-80,MAP_51-80,MSP_51-80,AHM_51-80,SHM_51-80,DD_0_51-80,DD5_51-80,DD_18_51-80,DD18_51-80,NFFD_51-80,bFFP_51-80,eFFP_51-80,FFP_51-80,PAS_51-80,EMT_51-80,EXT_51-80,MAR_51-80,Eref_51-80,CMD_51-80,RH_51-80,MAT_81-10,MWMT_81-10,MCMT_81-10,TD_81-10,MAP_81-10,MSP_81-10,AHM_81-10,SHM_81-10,DD_0_81-10,DD5_81-10,DD_18_81-10,DD18_81-10,NFFD_81-10,bFFP_81-10,eFFP_81-10,FFP_81-10,PAS_81-10,EMT_81-10,EXT_81-10,MAR_81-10,Eref_81-10,CMD_81-10,RH_81-10,Year,MAT_a*,MWMT_a*,MCMT_a*,TD_a*,MAP_a*,MSP_a*,AHM_a*,SHM_a*,DD_0_a*,DD5_a*,DD_18_a*,DD18_a*,NFFD_a*,bFFP_a*,eFFP_a*,FFP_a*,PAS_a*,EMT_a*,EXT_a*,MAR_a*,Eref_a*,CMD_a*,RH_a*
SEINET7073387,1963,33.6637,-117.2864,437,17.4,25.5,10.8,14.7,262,17,104.3,1505.7,13,4493,1141,879,336,60,340,280,1,-10.8,46.5,-9999,1603,1359,48,18.2,26.2,11.6,14.6,269,15,104.5,1761.7,10,4764,976,999,348,37,348,311,0,-7.3,47.9,-9999,1599,1340,50,1963,17.3,25.1,9.7,15.3,234,42,116.6,593.6,12,4484,1142,869,333,65,346,281,0,-11.2,46.8,-9999,1577,1344,48
SEINET7073396,1963,33.6641,-117.2692,459,17.3,25.4,10.7,14.7,266,18,102.8,1419.8,13,4470,1152,866,336,59,340,280,1,-10.7,46.4,-43.4,1593,1351,48,18.1,26.1,11.6,14.6,272,16,103.4,1681.8,10,4740,985,984,348,37,349,312,0,-7.2,47.8,-9999,1590,1334,50,1963,17.3,25,9.7,15.3,234,42,116.8,597.7,13,4459,1153,855,334,65,347,281,0,-11.1,46.7,-41.8,1568,1335,48
SEINET7096613,1947,37.983,-120.4343,572,15,24.9,6.7,18.3,735,43,34,578.9,35,3725,1787,681,318,84,324,240,6,-14.5,43.2,17,1297,902,55,15.7,25.5,7.5,18,815,53,31.5,484.6,30,3943,1637,776,333,62,334,272,5,-11.7,44,-9999,1272,870,59,1947,15.2,23.4,5.4,18,441,34,57.1,687.3,41,3803,1733,682,312,79,326,247,5,-15.2,43.6,-9999,1327,938,54
SEINET7096614,1947,37.983,-120.4343,572,15,24.9,6.7,18.3,735,43,34,578.9,35,3725,1787,681,318,84,324,240,6,-14.5,43.2,-9999,1297,902,55,15.7,25.5,7.5,18,815,53,31.5,484.6,30,3943,1637,776,333,62,334,272,5,-11.7,44,-9999,1272,870,59,1947,15.2,23.4,5.4,18,441,34,57.1,687.3,41,3803,1733,682,312,79,326,247,5,-15.2,43.6,-9999,1327,938,54
SFV10208,1978,34.22,-118.31,596,17.1,23.9,11.4,12.5,475,24,57,987.9,11,4364,1097,728,359,17,359,342,1,-4.5,43.3,17,1350,978,59,17.8,24.6,12.4,12.2,504,24,55.1,1029.4,9,4612,949,828,364,4,363,359,0,-0.8,44.7,15.9,1340,974,62,1978,17.3,23.8,10.1,13.6,1036,39,26.4,614.3,11,4476,1068,797,358,18,363,345,1,-4.1,43.9,-9999,1364,934,60
SFV11583,1965,39.18,-121.63,20,16.2,25.8,7,18.8,501,25,52.3,1035.8,30,4127,1519,853,335,58,332,274,4,-12,42.9,-9999,1327,1019,56,16.8,26,7.8,18.2,567,33,47.2,787,25,4311,1392,926,344,45,338,294,3,-9.8,43.9,-9999,1314,974,58,1965,15.8,25,5.3,19.8,437,10,59,2559.5,36,4012,1559,745,331,53,328,275,4,-12.2,43.4,-9999,1295,1050,57
SFV12280,1965,38.63,-122.35,189,15,23.3,7.4,16,701,25,35.6,942.9,30,3681,1684,570,322,79,327,248,5,-13.5,42.9,-9999,1303,945,54,15.5,23.6,8.1,15.6,792,29,32.2,807.6,25,3855,1549,621,334,62,334,273,4,-11.2,43.5,-9999,1291,925,56,1965,14.5,23,5.5,17.5,645,16,38,1422.3,37,3540,1767,484,319,76,321,245,5,-13.8,43.4,-9999,1268,978,55
SFV12282,1962,39.6,-121.5,480,15.6,25.5,7.1,18.4,1154,71,22.2,356.6,31,3903,1653,752,333,62,335,273,8,-12.6,42.4,16.1,1238,788,59,16.1,25.8,8,17.7,1263,90,20.7,286.1,26,4090,1514,823,343,44,342,298,6,-10,43.6,15,1220,748,61,1962,15.7,25.3,7.5,17.9,1212,45,21.2,564.5,31,3947,1622,764,330,65,338,273,10,-12.2,43,-9999,1250,882,58
SFV16101,1995,34.2952,-118.166,1133,15.1,24.1,8.2,15.9,621,30,40.4,800.5,27,3730,1686,616,338,60,343,282,3,-10,41.6,15.8,1230,867,62,15.8,24.5,9.2,15.3,666,29,38.8,840.7,22,3967,1506,693,349,38,349,312,3,-6.5,43,-9999,1219,858,65,1995,16,25.1,8,17.1,992,34,26.2,744.4,20,4035,1466,719,357,29,358,329,7,-9.6,42.2,-9999,1200,929,66
SFV16182,1995,34.89,-119.36,1360,13.3,22.9,5.4,17.5,261,20,89.2,1139.4,59,3201,2211,487,281,118,310,192,5,-18.5,43.9,17.4,1339,1088,52,13.8,23.1,6,17.1,286,18,83.3,1264.8,49,3353,2060,529,296,107,316,209,4,-16.2,44.7,-9999,1344,1081,54,1995,14,23.2,6.8,16.4,470,32,51.2,725,37,3384,1952,492,316,103,325,223,9,-17.7,44.2,-9999,1326,1091,55
SFV16183,1995,35.19,-119.91,702,15.3,24.6,7.9,16.7,246,18,102.8,1368.2,29,3799,1687,681,318,82,329,246,1,-13.5,43.6,-9999,1368,1122,54,15.8,24.9,8.5,16.4,276,16,93.5,1541.8,24,3960,1556,726,328,70,334,263,1,-11.3,44.3,-9999,1377,1109,55,1995,16.1,24.7,10,14.6,413,26,63.1,960.1,17,4036,1417,691,348,47,345,298,2,-13.7,43.8,-9999,1353,1114,57
SFV17366,1998,34.2667,-118.1417,1077,15,23.9,8.2,15.7,651,32,38.4,757.9,27,3701,1702,601,336,64,342,277,4,-10.4,41.4,15.5,1214,842,63,15.7,24.3,9.2,15.2,698,30,36.9,799.7,22,3940,1519,678,348,41,348,307,3,-6.9,42.8,-9999,1202,832,65,1998,14.7,26,9,16.9,1152,104,21.4,250.1,29,3593,1842,620,342,60,344,284,12,-10.1,42,-9999,1117,690,67
SFV17465,1998,34.91,-119.4,1320,13.4,23.1,5.3,17.8,250,18,93.6,1272.6,61,3238,2202,512,280,117,310,192,5,-18.5,44.5,18.2,1356,1114,52,13.9,23.4,6,17.4,273,16,87.5,1423,50,3388,2053,555,295,107,316,209,4,-16.2,45.3,-9999,1361,1103,53,1998,12.9,24.9,4.8,20.1,488,64,46.8,389.8,63,3070,2395,521,282,128,310,183,13,-17.8,44.8,-9999,1269,943,55
SFV17937,1999,35.9167,-119.4083,65,17.1,27.7,7,20.7,186,12,145.9,2268.1,29,4465,1433,1089,326,68,327,260,1,-13.6,44.5,-9999,1486,1299,53,17.5,27.8,7.6,20.3,201,12,136.7,2279.8,25,4617,1336,1156,334,59,332,273,1,-11.7,45.5,-9999,1487,1287,54,1999,17.3,26.9,7.5,19.4,146,5,187.3,5622,25,4535,1364,1105,326,71,331,260,2,-14.3,44.5,-9999,1483,1353,52
SFV18486,2002,38.94,-122.91,460,14.6,23.8,6.9,16.9,816,33,30.1,733.3,36,3559,1843,582,314,93,322,229,8,-14,43.4,-9999,1296,932,54,14.9,24.1,7.4,16.7,887,39,28.1,610,32,3675,1743,615,326,78,329,251,6,-11.8,43.7,-9999,1274,904,56,2002,15.2,24.5,6.8,17.7,838,24,30.1,1006.4,31,3777,1689,658,327,78,326,248,8,-14.2,43.8,-9999,1300,1046,55
SFV20805,2002,34.2277,-118.322,552,17.2,24,11.6,12.4,459,23,59.2,1044.8,10,4410,1066,743,359,16,359,343,1,-4.5,43.6,16.7,1371,1004,58,17.9,24.7,12.5,12.2,487,23,57.2,1089.1,8,4658,921,844,365,3,363,360,0,-0.8,45,15.5,1362,1003,61,2002,17.8,24.5,12,12.4,227,15,122.5,1654.2,9,4612,941,812,362,10,359,349,0,-4.1,44.2,-9999,1368,1198,60
SFV20974,2003,34.225,-118.321,552,17.2,24,11.6,12.4,461,23,59,1038.6,10,4407,1066,741,359,16,359,343,1,-4.5,43.6,16.7,1368,1000,59,17.9,24.7,12.5,12.1,489,23,57,1082.6,8,4655,921,842,365,3,363,360,0,-0.8,44.9,15.6,1359,997,61,2003,18.4,25.9,12.4,13.5,498,34,57,759.9,7,4857,901,1018,363,8,365,357,0,-4.1,44.2,-9999,1375,1056,61
SFV21021,2003,34.2033,-118.2647,717,16.8,23.8,11.2,12.6,521,27,51.5,878.6,12,4278,1149,696,360,15,360,345,1,-4,42.7,17.5,1311,927,61,17.5,24.5,12.2,12.3,552,27,49.9,909.3,9,4533,996,795,365,2,363,361,1,-0.2,44.1,16.4,1300,924,63,2003,18.1,25.8,12,13.8,568,41,49.4,632.6,8,4733,973,969,364,7,365,358,1,-3.7,43.3,-9999,1316,991,63
SFV2983,1961,39.4,-123.4,548,12.7,20.2,6.5,13.7,1280,63,17.8,319.6,44,2908,2193,264,303,106,314,208,16,-14.8,40.8,-9999,1153,713,56,13,20.5,6.7,13.8,1359,73,16.9,279.5,41,2985,2128,285,314,94,320,226,15,-12.6,40.9,-9999,1133,685,58,1961,12.9,21.2,6.3,14.8,1155,74,19.9,285.4,41,2976,2175,313,304,110,305,195,12,-14.9,41,-9999,1168,764,55
SFV2984,1962,34.44,-118.37,575,16.3,24.3,9.8,14.6,421,22,62.5,1115.6,17,4117,1345,708,339,56,342,286,1,-10.3,44.5,-9999,1389,1041,55,16.9,25,10.6,14.4,453,21,59.5,1205.7,14,4339,1202,791,349,37,349,312,1,-7.2,45.9,-9999,1385,1038,57,1962,16,24.4,10.1,14.3,437,11,59.5,2137.2,19,4032,1393,658,336,58,342,284,3,-9.7,45.1,-9999,1373,1163,55
SFV2985,1958,34.32,-118.57,907,16.3,24.2,10.1,14.1,530,21,49.5,1153.9,16,4096,1330,676,358,18,359,341,1,-4.6,43.1,16.9,1228,889,65,16.9,24.8,11,13.7,564,21,47.7,1200.4,13,4305,1193,754,364,5,362,357,1,-1.4,44.2,15.7,1216,877,67,1958,17.2,25.5,11.2,14.3,678,18,40.1,1444.9,13,4413,1146,810,361,10,365,355,2,-4.1,43.6,-9999,1249,901,65
SFV2988,1961,34.09,-118.61,269,18,24.3,13.2,11.1,483,15,58.1,1587.7,7,4704,835,813,365,1,365,364,0,0.4,44.3,-9999,1342,990,62,18.7,24.9,14.2,10.7,514,16,55.8,1586,6,4921,717,912,365,2,365,363,0,3.8,45.2,-9999,1330,984,64,1961,18.3,25,13.2,11.8,221,10,127.7,2596.7,6,4787,779,839,365,5,363,358,0,0.7,44.8,-9999,1360,1200,61
SFV2989,1962,38.51,-121.26,39,15.9,24.5,7.4,17.2,464,26,55.8,942.9,28,3998,1518,727,341,48,340,292,3,-10.4,42.4,-9999,1287,983,58,16.6,24.9,8.1,16.8,529,33,50.2,750.4,23,4225,1367,820,350,33,346,313,2,-8,43.1,-9999,1280,946,60,1962,15.7,24.2,6.4,17.8,475,10,54.1,2502.2,32,3945,1565,700,337,54,340,286,3,-11.2,42.7,-9999,1286,1021,58
SFV5378,1962,34.26,-117.17,1565,11.5,21.1,4,17,640,57,33.5,368.8,84,2625,2665,275,257,135,302,167,21,-20.8,38.6,-9999,1183,802,56,12.2,21.3,4.7,16.6,721,49,30.8,437.2,70,2840,2452,330,279,119,310,191,18,-18.3,40.1,-9999,1183,806,58,1962,11.5,20.8,4.4,16.5,552,38,38.9,555,95,2647,2649,263,257,137,303,166,48,-21.4,38.9,-9999,1201,959,54
SFV5408,1962,34.25,-118.19,734,16.2,24.1,10,14.1,551,31,47.5,781.5,16,4070,1356,674,349,41,351,310,1,-7.5,42.4,-9999,1285,897,61,16.9,24.7,10.9,13.8,585,30,45.9,819.1,13,4313,1191,765,358,21,356,336,1,-3.8,43.8,-9999,1273,892,63,1962,15.8,24,10.5,13.6,562,18,46,1343.1,20,3954,1426,610,347,43,350,307,4,-7.1,43,-9999,1268,1051,61
SFV6664,1974,34.32,-118.31,733,16.2,24.2,10,14.1,492,26,53.3,921.3,16,4095,1341,685,350,38,352,314,1,-7.3,43.2,-9999,1287,919,61,16.9,24.9,10.9,13.9,526,26,51.2,973.2,13,4327,1185,773,358,19,357,338,1,-3.8,44.6,-9999,1277,915,63,1974,16.2,24,8.8,15.2,504,10,52,2492.6,19,4097,1390,710,346,48,349,301,2,-6.9,43.8,-9999,1292,1079,61
SFV8490,1974,38.61,-122.41,198,14.8,22.9,7.3,15.6,827,28,29.9,825.5,31,3595,1724,524,322,81,326,245,6,-13.5,42.5,-9999,1288,913,54,15.3,23.2,8,15.2,929,33,27.2,698.9,26,3764,1591,577,333,63,334,270,5,-11.2,43.1,-9999,1276,893,56,1974,14.7,22.7,7.2,15.5,739,12,33.5,1863.3,34,3608,1769,564,317,89,324,235,8,-13.8,42.9,18,1292,966,54
UC1019584,1926,33.1125,-116.523,750,15.9,25.1,8.3,16.8,315,44,82.2,563.9,25,4015,1550,760,301,103,319,216,1,-15.9,45.4,-9999,1626,1314,45,16.7,25.6,9.5,16.1,350,42,76.2,603.6,20,4284,1362,868,322,80,330,251,1,-12.4,47.2,-9999,1630,1295,47,1926,16.3,24.9,7.5,17.4,492,34,53.5,724.6,25,4181,1406,791,311,84,312,228,1,-15.5,45.7,-9999,1657,1284,45
UC1019585,1927,32.6688,-116.8244,248,17.1,23.9,11.5,12.4,322,22,84.1,1088.5,11,4371,1095,727,346,43,348,305,0,-9,44,-9999,1473,1155,53,17.8,24.7,12.3,12.4,342,18,81.3,1351,9,4646,932,833,355,24,355,331,0,-5.3,45.4,-9999,1470,1133,55,1927,17,23.8,11.4,12.5,556,22,48.5,1062,11,4329,1085,683,350,36,347,311,1,-8.2,44.3,-9999,1436,1114,55
UC1019605,1926,33.1125,-116.523,750,15.9,25.1,8.3,16.8,315,44,82.2,563.9,25,4015,1550,760,301,103,319,216,1,-15.9,45.4,-9999,1626,1314,45,16.7,25.6,9.5,16.1,350,42,76.2,603.6,20,4284,1362,868,322,80,330,251,1,-12.4,47.2,-9999,1630,1295,47,1926,16.3,24.9,7.5,17.4,492,34,53.5,724.6,25,4181,1406,791,311,84,312,228,1,-15.5,45.7,-9999,1657,1284,45
UC1019607,1927,32.6851,-116.546,925,14.1,22.6,7.7,14.9,373,40,64.5,565.4,32,3387,1895,452,281,125,308,182,3,-16.7,43.6,-9999,1492,1137,46,14.9,23.4,8.5,14.8,407,36,61.2,644.8,25,3658,1675,535,306,104,320,216,2,-13.1,45.2,-9999,1500,1140,48,1927,14.1,22.8,7.6,15.2,655,32,36.8,719.7,31,3377,1870,415,292,122,305,183,5,-15.8,43.9,-9999,1463,1120,48
UC1019608,1927,32.6688,-116.8244,248,17.1,23.9,11.5,12.4,322,22,84.1,1088.5,11,4371,1095,727,346,43,348,305,0,-9,44,-9999,1473,1155,53,17.8,24.7,12.3,12.4,342,18,81.3,1351,9,4646,932,833,355,24,355,331,0,-5.3,45.4,-9999,1470,1133,55,1927,17,23.8,11.4,12.5,556,22,48.5,1062,11,4329,1085,683,350,36,347,311,1,-8.2,44.3,-9999,1436,1114,55
UC1021927,1955,37.9591,-122.6286,249,14.1,19,8.5,10.6,1113,44,21.7,429.7,23,3303,1696,242,350,37,352,315,5,-7.8,39.1,-9999,1093,695,64,14.5,19.6,9,10.6,1224,52,20,375,20,3445,1584,282,355,23,356,332,5,-6,39.6,-9999,1085,682,65,1955,13.3,18,6.9,11.1,1144,22,20.4,799.6,28,3050,1895,170,339,58,340,282,7,-9,39.4,-9999,1093,798,62
UC1021935,1955,36.7544,-119.1694,572,15.4,26,7.3,18.7,622,40,40.9,646,33,3882,1730,789,319,83,327,244,5,-13.8,43.5,-9999,1324,938,56,16.2,26.7,7.9,18.8,685,43,38.3,614.7,27,4139,1567,906,333,65,334,269,4,-11.2,45,-9999,1323,929,58,1955,14.9,26.5,5,21.5,773,44,32.2,605.7,44,3740,1889,762,303,104,322,218,10,-14.1,43.7,-9999,1331,1038,54
UC1039812,1956,37.1484,-119.5052,311,16,26.7,7,19.6,464,26,56,1013,32,4072,1630,886,307,95,320,225,3,-16,44.8,-9999,1466,1117,49,16.7,27.4,7.7,19.7,512,29,52.2,951.6,27,4322,1489,1013,323,76,328,252,3,-13.5,46,-9999,1458,1087,52,1956,15.9,26.2,8.1,18.1,346,37,74.7,699.2,30,4024,1616,830,302,93,316,223,3,-16.5,45,-9999,1455,1176,48
UC1057251,1957,32.8636,-117.2236,97,16.6,21.4,12.6,8.8,274,16,97.2,1349.8,8,4175,1040,484,363,1,362,361,0,-2.8,39.2,-9999,1120,848,68,17.3,22.1,13.4,8.7,280,13,97.7,1687.7,7,4435,875,581,365,0,364,364,0,0.8,40,-9999,1095,814,71,1957,16.7,22,11.9,10.1,344,35,77.6,636.5,8,4202,1036,505,365,0,361,361,0,-2.7,39.6,-9999,1110,881,70
UC1057474,1940,38.5404,-122.7734,67,14.1,19.3,8.1,11.2,899,32,26.8,595.8,25,3310,1720,271,329,73,329,256,5,-11.9,40.3,-9999,1221,825,55,14.5,19.7,8.7,11,976,38,25.1,520.7,22,3449,1604,308,339,56,336,280,4,-9.8,40.7,-9999,1207,807,57,1940,14.8,19.3,9.5,9.8,1604,55,15.5,353.2,17,3541,1478,291,347,41,342,301,4,-12.5,40.7,-9999,1227,815,57
UC1069166,1935,37.9665,-120.7133,345,15.9,25.4,7.6,17.8,574,30,45.1,844.9,28,4008,1569,783,335,62,336,274,3,-11.4,43.3,-9999,1319,958,57,16.5,26,8.2,17.7,642,38,41.3,686.5,23,4231,1428,883,346,43,344,301,3,-8.7,43.9,-9999,1298,931,60,1935,15.6,25.3,7.7,17.7,678,8,37.7,3278.6,30,3918,1687,800,327,68,327,259,4,-12.3,43.6,-9999,1321,939,56
UC1069167,1934,39.2444,-121.846,140,16,26,7,19,505,25,51.5,1019.6,30,4072,1556,831,331,63,331,268,4,-12.9,42.8,-9999,1325,1018,56,16.5,26.1,7.8,18.3,577,34,46,779.4,25,4238,1436,894,341,50,337,288,3,-10.9,43.8,-9999,1310,970,57,1934,17.3,25.5,8.6,16.9,406,26,67.3,971.3,19,4493,1202,934,350,34,344,310,2,-13,43.4,-9999,1386,1143,55
UC1069169,1938,37.2384,-121.5034,704,14.5,22.8,7.2,15.6,513,22,47.7,1056.8,33,3515,1817,522,330,74,341,267,4,-12.3,40.9,16.3,1203,881,60,15,23.3,7.9,15.4,578,26,43.4,884.4,28,3697,1681,586,342,52,347,295,3,-9.9,41.4,14.2,1181,860,63,1938,14.4,23.1,7.3,15.8,795,12,30.7,1866.8,34,3490,1862,532,332,69,341,272,7,-12.7,41.3,-9999,1189,882,61
UC1069170,1935,34.4173,-117.3205,1000,15.2,25.5,6.8,18.7,207,23,122,1119.7,35,3820,1763,741,298,98,318,219,2,-17.3,43,18.5,1429,1223,51,15.9,25.7,7.3,18.5,236,19,109.8,1338.6,30,4051,1603,843,314,83,324,242,2,-14.7,44.8,-9999,1432,1199,53,1935,14.8,25,6.5,18.5,241,33,102.8,764.9,39,3679,1905,725,292,104,314,210,2,-17.8,43.5,-9999,1402,1145,52
UC1069171,1935,34.9798,-118.8973,321,18,28.2,8.7,19.5,196,15,142.6,1927.2,19,4761,1208,1191,347,40,344,304,1,-9.8,44.1,-9999,1444,1247,58,18.5,28.4,9.5,18.9,211,13,134.9,2153.6,15,4937,1094,1269,353,30,348,318,0,-7.1,45.4,-9999,1444,1232,59,1935,17.7,28.1,8.6,19.5,222,13,124.7,2173.1,19,4664,1314,1204,343,46,337,290,1,-9,44.6,-9999,1440,1203,57
UC1069173,1935,34.7257,-118.5443,1207,14.5,24.9,6.2,18.8,476,31,51.3,800.5,44,3572,1961,668,323,76,331,256,6,-13.3,41.4,-9999,1174,856,64,15,25.1,7.1,18.1,518,28,48.3,887.8,37,3750,1810,722,335,60,337,277,5,-10.7,42.8,-9999,1168,848,66,1935,14.1,25.2,5.9,19.2,530,48,45.4,526.1,50,3455,2126,676,316,83,324,241,10,-12.4,42,-9999,1161,828,64
UC1069174,1934,34.757,-119.4104,1136,13.7,23,5.9,17.1,278,19,85.3,1224.1,48,3318,2059,499,253,130,292,162,4,-22,47.9,16.7,1530,1259,42,14.3,23.4,6.9,16.5,306,17,79.5,1378.6,39,3491,1898,545,271,120,299,179,3,-19.7,48.7,-9999,1538,1257,43,1934,15.1,23.9,6.5,17.4,239,17,105,1435.4,33,3753,1654,587,286,96,297,201,2,-21.1,48.3,-9999,1617,1397,42
UC1069175,1936,35.0238,-120.0327,1181,14.2,23.7,7.1,16.6,586,30,41.3,778.9,40,3459,1958,571,331,67,339,272,6,-9.7,41.7,17.6,1128,802,66,14.7,24.2,7.6,16.6,659,28,37.5,858.5,34,3627,1818,622,340,54,344,290,5,-7.5,42.4,-9999,1135,808,67,1936,15.1,25.5,7.2,18.3,819,21,30.7,1202.4,35,3772,1781,724,333,64,339,275,6,-9.9,41.9,-9999,1234,921,63
UC1069177,1936,38.4456,-120.8816,240,15.5,24.8,7,17.8,594,32,43,784.4,31,3885,1632,711,331,66,333,268,4,-12.5,43.2,16.4,1325,964,55,16.2,25.3,7.9,17.4,667,41,39.3,612,25,4112,1477,806,342,47,341,294,3,-9.9,44,-9999,1316,941,58,1936,16.1,25.5,6.6,19,759,44,34.4,583.5,29,4110,1510,816,331,61,331,271,4,-13.3,43.5,-9999,1378,1091,54
UC1069178,1936,37.8076,-120.5144,348,16.1,25.6,7.9,17.6,537,28,48.6,908.6,25,4066,1516,792,337,60,336,276,3,-10.2,43.5,17.1,1337,977,56,16.7,26.1,8.2,17.9,597,35,44.8,743,21,4290,1384,898,348,39,344,305,2,-7.4,44.2,-9999,1309,947,59,1936,16.7,26.5,7.1,19.4,724,39,36.9,682.4,24,4308,1393,918,338,56,336,280,2,-11.1,43.9,-9999,1388,1095,55
UC1069179,1936,37.7178,-120.3792,252,16.4,26.3,7.7,18.6,433,20,60.9,1296.5,27,4186,1493,889,331,67,332,265,2,-12.1,44,-9999,1398,1062,54,17,26.8,8.2,18.6,479,25,56.4,1069.6,23,4408,1370,997,343,47,341,294,2,-9.4,44.8,-9999,1368,1024,57,1936,17,27.2,7.1,20.1,590,29,45.9,946.7,25,4437,1382,1025,332,62,332,269,2,-12.9,44.4,-9999,1452,1183,53
UC1069180,1936,37.9372,-120.2759,784,14.2,24.1,6.3,17.8,812,49,29.8,491,42,3464,1968,582,301,101,316,214,9,-16.5,43.8,16.9,1278,868,54,14.9,24.6,7.1,17.5,897,60,27.7,412.3,36,3677,1815,668,320,80,326,246,7,-13.8,44.6,-9999,1252,835,57,1936,14.9,25,6.2,18.8,1141,57,21.8,434.7,40,3692,1825,679,304,94,314,220,13,-17.2,44.2,-9999,1326,966,53
UC1069182,1935,37.3962,-120.0587,457,15.8,26.2,7.2,19.1,502,28,51.4,944.7,31,4000,1644,832,321,79,326,247,3,-13.9,43.8,-9999,1371,1017,54,16.5,26.8,7.9,18.9,549,32,48.2,826.7,27,4223,1512,940,335,59,335,276,3,-11.3,44.8,-9999,1343,982,57,1935,15.6,26.4,7.1,19.3,615,8,41.7,3233.2,34,3963,1763,897,313,82,318,236,5,-14.6,44.1,-9999,1377,992,53
UC1069183,1935,34.9374,-119.6822,677,14.5,23.4,7.2,16.2,174,15,140.5,1561.4,35,3531,1841,547,287,111,311,201,1,-18.1,43.6,-9999,1442,1266,48,15,23.7,7.7,16,192,13,130.1,1806.7,29,3704,1692,595,301,100,318,218,1,-15.8,44.3,-9999,1451,1258,49,1935,14.2,24.3,6.8,17.4,199,15,121.7,1611.5,41,3475,1971,587,271,118,307,189,3,-17.7,43.8,-9999,1458,1247,46
UC1069184,1935,34.7043,-120.2862,395,14.7,19.4,10.3,9.2,411,17,60.1,1162.7,16,3491,1513,256,336,64,338,274,1,-10.5,40.3,-9999,1283,939,55,15.3,20,10.9,9,462,16,54.8,1232.9,13,3695,1351,317,344,49,344,295,1,-8.6,41.2,-9999,1305,947,55,1935,14.4,20.2,9.7,10.5,457,9,53.5,2164.1,19,3421,1614,275,324,75,332,257,2,-10.7,40.6,-9999,1308,924,53
UC1069186,1937,35.3607,-120.3516,643,14.8,23,7.9,15.1,629,35,39.3,648.9,29,3599,1728,526,310,94,323,229,4,-14.6,43.5,-9999,1392,990,51,15.2,23.4,8.4,15,699,34,36.1,684.6,25,3758,1601,575,321,82,328,246,3,-12.8,44.3,-9999,1403,992,52,1937,14.7,24,3.8,20.2,787,10,31.4,2308.1,48,3669,1820,621,299,105,319,213,16,-15.3,43.7,-9999,1426,1150,50
UC1069187,1936,35.3511,-120.5474,355,14.6,21.3,8.6,12.7,577,21,42.6,1029.2,24,3498,1661,384,311,97,318,222,3,-14.2,43.1,-9999,1415,1021,48,15.1,21.7,8.9,12.8,643,21,39,1048.1,21,3665,1533,432,320,84,323,239,2,-12.6,44,-9999,1432,1023,49,1936,15.3,23.1,8.5,14.6,773,15,32.7,1531,22,3774,1516,513,310,94,312,219,2,-15.1,43.4,-9999,1508,1159,46
UC1069188,1936,35.1874,-120.691,124,14.1,17,10.8,6.2,442,18,54.5,970.9,14,3240,1619,117,348,38,348,310,1,-7.5,36.6,-9999,1097,750,62,14.6,17.6,11.3,6.3,495,18,49.7,990.1,12,3428,1458,153,353,28,351,323,1,-5.9,37.4,-9999,1118,754,62,1936,14.8,18.5,10.9,7.5,586,16,42.3,1178.6,13,3504,1419,196,347,40,343,303,1,-8.8,36.9,-9999,1193,893,59
UC1069189,1935,34.287,-117.2157,1515,11.8,21.5,4.4,17.1,548,58,39.9,370.5,77,2743,2559,312,270,127,307,180,15,-19.5,38.6,18.9,1169,804,58,12.6,21.8,4.9,16.8,616,51,36.7,430.7,65,2962,2353,369,290,110,315,205,13,-16.9,40.1,17.7,1169,808,60,1935,11.5,21.1,4.1,17,627,83,34.2,252.8,85,2622,2688,302,263,134,306,172,23,-20,39,-9999,1146,744,58
UC1069190,1936,37.4107,-120.0769,404,15.8,26.3,7.1,19.2,488,26,52.9,993.9,31,4015,1639,841,321,78,327,248,3,-13.9,43.8,16.9,1376,1027,54,16.5,26.8,7.8,19.1,535,31,49.6,867.4,27,4237,1508,949,336,58,335,278,3,-11.3,44.7,-9999,1347,993,57,1936,16.6,27.5,6.9,20.5,674,24,39.5,1158.6,29,4293,1508,993,323,74,327,253,4,-14.6,44,-9999,1440,1154,53
UC1069192,1936,37.06,-122.1949,315,13.9,18.4,9.6,8.8,1106,49,21.6,378.2,19,3199,1724,175,348,43,348,305,4,-7.1,38.1,-9999,1074,633,63,14.3,19.1,10.2,8.9,1239,56,19.6,339.1,17,3352,1600,213,354,29,352,323,3,-5.5,38.8,-9999,1073,622,65,1936,14.4,19,9.6,9.4,1343,72,18.2,263.7,18,3408,1562,231,350,35,346,311,4,-8,38.5,-9999,1138,722,62
UC1069194,1934,37.7369,-122.0929,159,13.7,18.3,8.4,9.9,565,21,42,879.5,24,3172,1778,190,344,46,345,300,3,-9.6,37.5,15.4,1057,725,64,14.2,18.9,8.9,10,646,24,37.5,777.4,21,3340,1641,233,351,29,351,322,2,-7.7,37.9,-9999,1043,709,66,1934,14.6,18,9.3,8.7,460,37,53.4,486.1,17,3445,1498,203,356,19,350,330,1,-10.5,37.8,-9999,1076,842,64
